85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 14:44:31"

frequency,e',e'',u',u''
10431250000.0000,  19.1564,   1.0730,   1.0010,   0.0049
10433875000.0000,  19.1404,   1.0766,   0.9992,   0.0061
10436500000.0000,  19.1696,   1.1043,   1.0013,   0.0063
10439125000.0000,  19.1274,   1.0938,   1.0004,   0.0073
10441750000.0000,  19.1574,   1.0625,   1.0027,   0.0050
10444375000.0000,  19.1601,   1.0890,   1.0011,   0.0067
10447000000.0000,  19.1580,   1.0877,   1.0032,   0.0066
10449625000.0000,  19.1442,   1.1092,   1.0026,   0.0081
10452250000.0000,  19.1555,   1.0779,   1.0025,   0.0051
10454875000.0000,  19.1546,   1.0832,   1.0012,   0.0054
10457500000.0000,  19.1381,   1.0503,   1.0030,   0.0058
10460125000.0000,  19.1615,   1.0823,   1.0018,   0.0062
10462750000.0000,  19.1643,   1.0759,   1.0035,   0.0059
10465375000.0000,  19.1396,   1.0863,   1.0031,   0.0070
10468000000.0000,  19.1408,   1.0912,   1.0043,   0.0071
10470625000.0000,  19.1524,   1.0777,   1.0041,   0.0069
10473250000.0000,  19.1747,   1.0750,   1.0049,   0.0084
10475875000.0000,  19.1556,   1.0602,   1.0047,   0.0062
10478500000.0000,  19.1746,   1.1151,   1.0068,   0.0086
10481125000.0000,  19.1704,   1.0598,   1.0055,   0.0065
10483750000.0000,  19.1715,   1.0845,   1.0065,   0.0077
10486375000.0000,  19.1709,   1.0421,   1.0055,   0.0069
10489000000.0000,  19.1789,   1.0454,   1.0059,   0.0077
10491625000.0000,  19.1809,   1.0825,   1.0075,   0.0083
10494250000.0000,  19.1912,   1.0704,   1.0078,   0.0077
10496875000.0000,  19.1781,   1.0489,   1.0057,   0.0075
10499500000.0000,  19.2325,   1.0502,   1.0078,   0.0084
10502125000.0000,  19.2051,   1.0793,   1.0066,   0.0101
10504750000.0000,  19.2348,   1.0532,   1.0088,   0.0084
10507375000.0000,  19.2296,   1.0474,   1.0068,   0.0091
10510000000.0000,  19.2154,   1.0763,   1.0067,   0.0077
10512625000.0000,  19.2367,   1.0835,   1.0078,   0.0071
10515250000.0000,  19.2093,   1.0390,   1.0073,   0.0069
10517875000.0000,  19.2775,   1.0297,   1.0075,   0.0039
10520500000.0000,  19.2523,   1.0664,   1.0068,   0.0056
10523125000.0000,  19.2269,   1.0832,   1.0062,   0.0080
10525750000.0000,  19.2623,   1.0874,   1.0081,   0.0058
10528375000.0000,  19.2963,   1.0630,   1.0081,   0.0057
10531000000.0000,  19.2783,   1.0468,   1.0080,   0.0054
10533625000.0000,  19.2983,   1.1003,   1.0087,   0.0058
10536250000.0000,  19.2485,   1.0773,   1.0086,   0.0063
10538875000.0000,  19.2546,   1.0637,   1.0044,   0.0078
10541500000.0000,  19.2689,   1.0859,   1.0041,   0.0057
10544125000.0000,  19.2546,   1.0554,   1.0067,   0.0061
10546750000.0000,  19.2786,   1.0799,   1.0088,   0.0059
10549375000.0000,  19.2418,   1.0746,   1.0083,   0.0079
10552000000.0000,  19.2303,   1.0805,   1.0073,   0.0069
10554625000.0000,  19.2797,   1.0639,   1.0069,   0.0062
10557250000.0000,  19.2494,   1.0590,   1.0057,   0.0070
10559875000.0000,  19.3122,   1.0636,   1.0089,   0.0048
10562500000.0000,  19.3172,   1.0669,   1.0088,   0.0063
10565125000.0000,  19.2570,   1.0457,   1.0045,   0.0052
10567750000.0000,  19.2896,   1.1208,   1.0071,   0.0084
10570375000.0000,  19.2197,   1.1340,   1.0082,   0.0110
10573000000.0000,  19.2874,   1.1374,   1.0102,   0.0088
10575625000.0000,  19.3330,   1.1292,   1.0097,   0.0083
10578250000.0000,  19.2848,   1.0734,   1.0092,   0.0064
10580875000.0000,  19.2555,   1.0685,   1.0074,   0.0069
10583500000.0000,  19.2410,   1.0421,   1.0071,   0.0033
10586125000.0000,  19.2618,   1.0649,   1.0076,   0.0091
10588750000.0000,  19.2361,   1.0755,   1.0097,   0.0051
10591375000.0000,  19.2952,   1.0703,   1.0090,   0.0061
10594000000.0000,  19.2902,   1.0660,   1.0097,   0.0067
10596625000.0000,  19.3083,   1.0696,   1.0075,   0.0046
10599250000.0000,  19.2235,   1.0868,   1.0074,   0.0090
10601875000.0000,  19.2647,   1.0166,   1.0084,   0.0066
10604500000.0000,  19.2770,   1.0663,   1.0116,   0.0070
10607125000.0000,  19.2820,   1.0533,   1.0111,   0.0050
10609750000.0000,  19.2528,   1.0485,   1.0100,   0.0076
10612375000.0000,  19.2901,   1.0559,   1.0110,   0.0048
10615000000.0000,  19.2908,   1.0921,   1.0087,   0.0098
10617625000.0000,  19.3067,   1.0627,   1.0087,   0.0081
10620250000.0000,  19.2794,   1.0584,   1.0100,   0.0051
10622875000.0000,  19.2655,   1.0646,   1.0096,   0.0077
10625500000.0000,  19.2842,   1.0683,   1.0088,   0.0073
10628125000.0000,  19.2429,   1.0689,   1.0080,   0.0082
10630750000.0000,  19.2881,   1.0866,   1.0094,   0.0094
10633375000.0000,  19.3046,   1.0821,   1.0115,   0.0095
10636000000.0000,  19.2680,   1.0983,   1.0102,   0.0094
10638625000.0000,  19.2835,   1.0493,   1.0068,   0.0053
10641250000.0000,  19.3242,   1.0521,   1.0081,   0.0099
10643875000.0000,  19.2848,   1.0767,   1.0102,   0.0073
10646500000.0000,  19.3029,   1.0811,   1.0097,   0.0086
10649125000.0000,  19.2733,   1.0698,   1.0084,   0.0100
10651750000.0000,  19.3278,   1.0361,   1.0108,   0.0056
10654375000.0000,  19.2671,   1.1084,   1.0062,   0.0123
10657000000.0000,  19.3467,   1.0590,   1.0110,   0.0086
10659625000.0000,  19.3307,   1.0814,   1.0088,   0.0083
10662250000.0000,  19.3076,   1.1029,   1.0055,   0.0086
10664875000.0000,  19.3045,   1.0858,   1.0114,   0.0081
10667500000.0000,  19.2670,   1.0835,   1.0088,   0.0117
10670125000.0000,  19.3314,   1.1045,   1.0116,   0.0082
10672750000.0000,  19.3233,   1.1003,   1.0085,   0.0103
10675375000.0000,  19.3235,   1.0799,   1.0098,   0.0070
10678000000.0000,  19.3002,   1.0610,   1.0080,   0.0053
10680625000.0000,  19.3344,   1.1129,   1.0098,   0.0109
10683250000.0000,  19.3130,   1.0761,   1.0070,   0.0053
10685875000.0000,  19.3361,   1.0936,   1.0092,   0.0113
10688500000.0000,  19.3112,   1.0629,   1.0054,   0.0089
10691125000.0000,  19.3303,   1.0816,   1.0101,   0.0078
10693750000.0000,  19.3459,   1.0622,   1.0086,   0.0067
10696375000.0000,  19.3855,   1.1062,   1.0093,   0.0079
10699000000.0000,  19.3682,   1.0412,   1.0080,   0.0067
10701625000.0000,  19.3432,   1.0728,   1.0069,   0.0076
10704250000.0000,  19.2988,   1.0985,   1.0053,   0.0079
10706875000.0000,  19.3212,   1.0823,   1.0079,   0.0053
10709500000.0000,  19.2847,   1.0606,   1.0052,   0.0082
10712125000.0000,  19.3042,   1.0754,   1.0063,   0.0072
10714750000.0000,  19.3057,   1.0725,   1.0078,   0.0082
10717375000.0000,  19.2992,   1.1319,   1.0089,   0.0104
10720000000.0000,  19.2908,   1.0433,   1.0078,   0.0069
10722625000.0000,  19.3576,   1.0864,   1.0068,   0.0073
10725250000.0000,  19.2794,   1.0694,   1.0063,   0.0078
10727875000.0000,  19.2689,   1.0678,   1.0058,   0.0073
10730500000.0000,  19.2895,   1.0447,   1.0057,   0.0064
10733125000.0000,  19.2907,   1.1347,   1.0047,   0.0127
10735750000.0000,  19.3037,   1.0976,   1.0074,   0.0082
10738375000.0000,  19.2487,   1.1006,   1.0078,   0.0104
10741000000.0000,  19.2673,   1.0749,   1.0065,   0.0090
10743625000.0000,  19.2931,   1.0901,   1.0058,   0.0103
10746250000.0000,  19.2679,   1.1042,   1.0060,   0.0113
10748875000.0000,  19.3033,   1.0632,   1.0081,   0.0068
10751500000.0000,  19.3144,   1.0867,   1.0073,   0.0102
10754125000.0000,  19.2880,   1.0572,   1.0068,   0.0073
10756750000.0000,  19.2662,   1.0782,   1.0065,   0.0107
10759375000.0000,  19.3031,   1.0726,   1.0073,   0.0083
10762000000.0000,  19.3186,   1.0653,   1.0070,   0.0086
10764625000.0000,  19.2838,   1.1000,   1.0075,   0.0096
10767250000.0000,  19.3285,   1.0375,   1.0055,   0.0058
10769875000.0000,  19.2998,   1.0475,   1.0063,   0.0076
10772500000.0000,  19.2746,   1.1021,   1.0072,   0.0123
10775125000.0000,  19.2741,   1.0537,   1.0073,   0.0096
10777750000.0000,  19.2968,   1.0810,   1.0086,   0.0097
10780375000.0000,  19.3063,   1.0820,   1.0086,   0.0118
10783000000.0000,  19.3675,   1.1392,   1.0100,   0.0115
10785625000.0000,  19.2640,   1.1216,   1.0085,   0.0100
10788250000.0000,  19.2817,   1.0657,   1.0037,   0.0100
10790875000.0000,  19.2938,   1.0919,   1.0070,   0.0117
10793500000.0000,  19.2973,   1.0851,   1.0061,   0.0111
10796125000.0000,  19.3213,   1.1159,   1.0071,   0.0124
10798750000.0000,  19.3377,   1.1024,   1.0092,   0.0106
10801375000.0000,  19.3218,   1.1033,   1.0087,   0.0106
10804000000.0000,  19.3392,   1.1166,   1.0081,   0.0103
10806625000.0000,  19.2887,   1.1339,   1.0065,   0.0103
10809250000.0000,  19.3274,   1.1062,   1.0078,   0.0102
10811875000.0000,  19.2923,   1.1193,   1.0066,   0.0122
10814500000.0000,  19.3505,   1.0854,   1.0093,   0.0062
10817125000.0000,  19.2810,   1.0984,   1.0081,   0.0095
10819750000.0000,  19.3131,   1.0989,   1.0085,   0.0094
10822375000.0000,  19.3472,   1.1415,   1.0076,   0.0115
10825000000.0000,  19.3499,   1.1311,   1.0079,   0.0082
10827625000.0000,  19.3271,   1.1269,   1.0054,   0.0095
10830250000.0000,  19.3220,   1.1243,   1.0098,   0.0087
10832875000.0000,  19.2902,   1.1217,   1.0072,   0.0068
10835500000.0000,  19.3517,   1.1055,   1.0090,   0.0095
10838125000.0000,  19.3170,   1.1370,   1.0090,   0.0078
10840750000.0000,  19.3101,   1.0992,   1.0080,   0.0082
10843375000.0000,  19.3455,   1.1112,   1.0084,   0.0082
10846000000.0000,  19.2984,   1.1030,   1.0071,   0.0074
10848625000.0000,  19.2959,   1.1198,   1.0104,   0.0108
10851250000.0000,  19.3501,   1.1155,   1.0069,   0.0083
10853875000.0000,  19.3314,   1.1233,   1.0079,   0.0104
10856500000.0000,  19.2845,   1.1312,   1.0093,   0.0095
10859125000.0000,  19.2633,   1.1182,   1.0087,   0.0091
10861750000.0000,  19.3528,   1.0672,   1.0071,   0.0058
10864375000.0000,  19.2846,   1.1398,   1.0106,   0.0106
10867000000.0000,  19.3239,   1.1166,   1.0101,   0.0069
10869625000.0000,  19.3361,   1.1393,   1.0084,   0.0100
10872250000.0000,  19.3085,   1.1136,   1.0099,   0.0103
10874875000.0000,  19.2976,   1.0936,   1.0088,   0.0099
10877500000.0000,  19.2741,   1.1206,   1.0071,   0.0119
10880125000.0000,  19.3111,   1.0963,   1.0087,   0.0094
10882750000.0000,  19.3212,   1.0730,   1.0079,   0.0077
10885375000.0000,  19.2931,   1.0810,   1.0108,   0.0086
10888000000.0000,  19.2964,   1.1046,   1.0076,   0.0107
10890625000.0000,  19.3271,   1.1156,   1.0078,   0.0092
10893250000.0000,  19.3087,   1.1110,   1.0073,   0.0105
10895875000.0000,  19.3254,   1.1073,   1.0080,   0.0115
10898500000.0000,  19.2908,   1.1004,   1.0097,   0.0113
10901125000.0000,  19.3148,   1.1505,   1.0093,   0.0111
10903750000.0000,  19.3269,   1.0938,   1.0085,   0.0097
10906375000.0000,  19.3156,   1.0877,   1.0079,   0.0103
10909000000.0000,  19.3378,   1.1001,   1.0083,   0.0111
10911625000.0000,  19.3227,   1.1202,   1.0075,   0.0103
10914250000.0000,  19.3474,   1.1384,   1.0085,   0.0112
10916875000.0000,  19.3405,   1.1238,   1.0079,   0.0115
10919500000.0000,  19.3260,   1.0708,   1.0086,   0.0086
10922125000.0000,  19.3530,   1.1209,   1.0102,   0.0097
10924750000.0000,  19.3085,   1.1336,   1.0061,   0.0125
10927375000.0000,  19.3623,   1.0942,   1.0071,   0.0100
10930000000.0000,  19.3271,   1.1409,   1.0095,   0.0115
10932625000.0000,  19.3374,   1.1269,   1.0083,   0.0093
10935250000.0000,  19.3141,   1.1199,   1.0066,   0.0073
10937875000.0000,  19.3077,   1.1209,   1.0089,   0.0100
10940500000.0000,  19.3239,   1.1280,   1.0053,   0.0095
10943125000.0000,  19.3168,   1.1766,   1.0075,   0.0108
10945750000.0000,  19.3219,   1.1204,   1.0088,   0.0087
10948375000.0000,  19.3286,   1.1215,   1.0055,   0.0082
10951000000.0000,  19.3584,   1.1462,   1.0094,   0.0095
10953625000.0000,  19.3586,   1.1331,   1.0087,   0.0093
10956250000.0000,  19.3135,   1.1187,   1.0091,   0.0108
10958875000.0000,  19.2958,   1.1609,   1.0069,   0.0094
10961500000.0000,  19.3146,   1.1621,   1.0101,   0.0075
10964125000.0000,  19.3200,   1.1834,   1.0095,   0.0107
10966750000.0000,  19.3145,   1.1663,   1.0093,   0.0107
10969375000.0000,  19.3065,   1.1726,   1.0089,   0.0114
10972000000.0000,  19.3265,   1.1667,   1.0091,   0.0121
10974625000.0000,  19.3166,   1.1310,   1.0100,   0.0085
10977250000.0000,  19.2879,   1.1938,   1.0081,   0.0118
10979875000.0000,  19.2923,   1.1369,   1.0074,   0.0086
10982500000.0000,  19.3517,   1.1401,   1.0099,   0.0104
10985125000.0000,  19.3018,   1.1585,   1.0083,   0.0100
10987750000.0000,  19.3124,   1.1647,   1.0099,   0.0096
10990375000.0000,  19.3177,   1.1771,   1.0090,   0.0112
10993000000.0000,  19.3077,   1.1749,   1.0075,   0.0090
10995625000.0000,  19.2955,   1.2046,   1.0123,   0.0127
10998250000.0000,  19.3031,   1.1275,   1.0115,   0.0112
11000875000.0000,  19.3197,   1.1746,   1.0111,   0.0099
11003500000.0000,  19.3168,   1.1384,   1.0114,   0.0088
11006125000.0000,  19.3316,   1.1838,   1.0100,   0.0099
11008750000.0000,  19.3446,   1.0938,   1.0096,   0.0073
11011375000.0000,  19.3059,   1.1517,   1.0089,   0.0119
11014000000.0000,  19.3416,   1.1533,   1.0105,   0.0104
11016625000.0000,  19.3006,   1.1830,   1.0085,   0.0087
11019250000.0000,  19.3650,   1.1106,   1.0128,   0.0077
11021875000.0000,  19.3030,   1.1550,   1.0091,   0.0080
11024500000.0000,  19.3478,   1.1234,   1.0093,   0.0067
11027125000.0000,  19.3464,   1.1808,   1.0096,   0.0084
11029750000.0000,  19.3449,   1.1036,   1.0093,   0.0079
11032375000.0000,  19.3108,   1.1508,   1.0083,   0.0092
11035000000.0000,  19.3430,   1.1537,   1.0100,   0.0079
11037625000.0000,  19.3324,   1.1441,   1.0092,   0.0101
11040250000.0000,  19.3841,   1.1302,   1.0111,   0.0068
11042875000.0000,  19.3657,   1.1838,   1.0096,   0.0094
11045500000.0000,  19.3684,   1.1283,   1.0103,   0.0094
11048125000.0000,  19.3377,   1.1290,   1.0082,   0.0076
11050750000.0000,  19.3365,   1.1591,   1.0090,   0.0106
11053375000.0000,  19.3576,   1.1458,   1.0093,   0.0096
11056000000.0000,  19.3347,   1.1181,   1.0088,   0.0086
11058625000.0000,  19.3536,   1.1166,   1.0064,   0.0069
11061250000.0000,  19.3162,   1.1696,   1.0079,   0.0090
11063875000.0000,  19.3455,   1.1516,   1.0068,   0.0091
11066500000.0000,  19.3165,   1.1243,   1.0090,   0.0080
11069125000.0000,  19.3647,   1.1890,   1.0083,   0.0100
11071750000.0000,  19.3371,   1.1304,   1.0063,   0.0099
11074375000.0000,  19.3350,   1.1218,   1.0051,   0.0084
11077000000.0000,  19.3427,   1.1418,   1.0058,   0.0098
11079625000.0000,  19.3057,   1.1689,   1.0093,   0.0112
11082250000.0000,  19.3090,   1.1054,   1.0050,   0.0070
11084875000.0000,  19.3122,   1.1350,   1.0065,   0.0074
11087500000.0000,  19.3176,   1.1120,   1.0047,   0.0066
11090125000.0000,  19.2967,   1.1497,   1.0088,   0.0094
11092750000.0000,  19.2973,   1.1257,   1.0068,   0.0096
11095375000.0000,  19.3052,   1.1441,   1.0052,   0.0121
11098000000.0000,  19.2932,   1.1774,   1.0072,   0.0102
11100625000.0000,  19.2964,   1.0811,   1.0053,   0.0072
11103250000.0000,  19.3051,   1.1616,   1.0069,   0.0088
11105875000.0000,  19.3211,   1.1725,   1.0069,   0.0108
11108500000.0000,  19.2844,   1.1412,   1.0061,   0.0093
11111125000.0000,  19.2819,   1.1458,   1.0066,   0.0092
11113750000.0000,  19.2541,   1.1733,   1.0059,   0.0111
11116375000.0000,  19.2654,   1.1560,   1.0051,   0.0080
11119000000.0000,  19.2712,   1.1372,   1.0063,   0.0092
11121625000.0000,  19.2935,   1.1527,   1.0064,   0.0093
11124250000.0000,  19.2726,   1.1742,   1.0078,   0.0093
11126875000.0000,  19.2584,   1.1578,   1.0101,   0.0091
11129500000.0000,  19.2947,   1.1356,   1.0081,   0.0081
11132125000.0000,  19.2578,   1.1588,   1.0062,   0.0070
11134750000.0000,  19.2907,   1.1985,   1.0091,   0.0111
11137375000.0000,  19.2590,   1.2084,   1.0090,   0.0123
11140000000.0000,  19.3008,   1.1628,   1.0089,   0.0095
11142625000.0000,  19.3121,   1.1648,   1.0107,   0.0077
11145250000.0000,  19.2456,   1.1772,   1.0097,   0.0085
11147875000.0000,  19.2610,   1.1585,   1.0086,   0.0074
11150500000.0000,  19.2395,   1.2331,   1.0091,   0.0106
11153125000.0000,  19.2906,   1.1671,   1.0103,   0.0106
11155750000.0000,  19.2552,   1.1731,   1.0089,   0.0086
11158375000.0000,  19.2794,   1.2125,   1.0114,   0.0090
11161000000.0000,  19.2680,   1.1647,   1.0108,   0.0087
11163625000.0000,  19.3250,   1.1573,   1.0133,   0.0047
11166250000.0000,  19.2577,   1.1818,   1.0101,   0.0088
11168875000.0000,  19.2770,   1.1712,   1.0106,   0.0078
11171500000.0000,  19.2740,   1.1571,   1.0101,   0.0076
11174125000.0000,  19.2739,   1.1793,   1.0107,   0.0097
11176750000.0000,  19.3161,   1.1196,   1.0118,   0.0068
11179375000.0000,  19.2503,   1.1687,   1.0111,   0.0083
11182000000.0000,  19.2762,   1.1575,   1.0141,   0.0072
11184625000.0000,  19.2492,   1.1659,   1.0126,   0.0082
11187250000.0000,  19.2718,   1.1650,   1.0108,   0.0072
11189875000.0000,  19.2887,   1.1953,   1.0116,   0.0085
11192500000.0000,  19.2888,   1.1716,   1.0113,   0.0073
11195125000.0000,  19.3163,   1.1553,   1.0134,   0.0076
11197750000.0000,  19.2533,   1.1510,   1.0120,   0.0077
11200375000.0000,  19.2874,   1.1797,   1.0126,   0.0084
11203000000.0000,  19.2899,   1.1565,   1.0116,   0.0095
11205625000.0000,  19.3078,   1.1714,   1.0107,   0.0098
11208250000.0000,  19.3492,   1.0972,   1.0116,   0.0062
11210875000.0000,  19.3543,   1.2125,   1.0126,   0.0108
11213500000.0000,  19.2981,   1.1299,   1.0115,   0.0074
11216125000.0000,  19.2880,   1.1425,   1.0100,   0.0063
11218750000.0000,  19.3128,   1.2032,   1.0115,   0.0089
11221375000.0000,  19.3000,   1.1997,   1.0113,   0.0093
11224000000.0000,  19.3168,   1.1784,   1.0122,   0.0089
11226625000.0000,  19.2865,   1.1783,   1.0088,   0.0079
11229250000.0000,  19.2658,   1.1832,   1.0113,   0.0095
11231875000.0000,  19.3070,   1.1457,   1.0095,   0.0062
11234500000.0000,  19.3212,   1.1993,   1.0102,   0.0085
11237125000.0000,  19.3241,   1.1313,   1.0111,   0.0078
11239750000.0000,  19.3454,   1.1360,   1.0095,   0.0054
11242375000.0000,  19.2498,   1.1725,   1.0083,   0.0081
11245000000.0000,  19.3034,   1.2027,   1.0096,   0.0075
11247625000.0000,  19.2896,   1.1309,   1.0061,   0.0067
11250250000.0000,  19.3006,   1.1554,   1.0095,   0.0058
11252875000.0000,  19.3123,   1.1726,   1.0080,   0.0074
11255500000.0000,  19.2869,   1.1501,   1.0086,   0.0082
11258125000.0000,  19.2342,   1.1894,   1.0083,   0.0076
11260750000.0000,  19.3013,   1.1565,   1.0086,   0.0067
11263375000.0000,  19.2734,   1.1539,   1.0090,   0.0061
11266000000.0000,  19.2970,   1.2005,   1.0103,   0.0097
11268625000.0000,  19.2583,   1.1610,   1.0068,   0.0067
11271250000.0000,  19.2440,   1.1945,   1.0091,   0.0085
11273875000.0000,  19.2405,   1.2090,   1.0090,   0.0083
11276500000.0000,  19.2682,   1.1736,   1.0105,   0.0069
11279125000.0000,  19.2249,   1.1808,   1.0093,   0.0102
11281750000.0000,  19.2203,   1.2132,   1.0096,   0.0099
11284375000.0000,  19.2359,   1.2223,   1.0097,   0.0108
11287000000.0000,  19.1906,   1.2348,   1.0084,   0.0107
11289625000.0000,  19.2229,   1.1801,   1.0085,   0.0076
11292250000.0000,  19.2127,   1.1610,   1.0090,   0.0079
11294875000.0000,  19.2281,   1.2480,   1.0131,   0.0115
11297500000.0000,  19.2484,   1.1399,   1.0092,   0.0062
11300125000.0000,  19.2254,   1.1473,   1.0115,   0.0079
11302750000.0000,  19.2612,   1.1913,   1.0118,   0.0076
11305375000.0000,  19.1802,   1.1571,   1.0093,   0.0082
11308000000.0000,  19.1948,   1.1660,   1.0083,   0.0093
11310625000.0000,  19.1803,   1.1833,   1.0115,   0.0103
11313250000.0000,  19.2206,   1.1735,   1.0102,   0.0074
11315875000.0000,  19.2070,   1.1529,   1.0110,   0.0087
11318500000.0000,  19.2139,   1.1670,   1.0115,   0.0073
11321125000.0000,  19.2461,   1.1219,   1.0095,   0.0063
11323750000.0000,  19.2256,   1.1499,   1.0119,   0.0092
11326375000.0000,  19.2126,   1.1593,   1.0101,   0.0081
11329000000.0000,  19.1981,   1.1545,   1.0119,   0.0115
11331625000.0000,  19.2336,   1.1830,   1.0125,   0.0085
11334250000.0000,  19.2361,   1.1340,   1.0110,   0.0070
11336875000.0000,  19.2275,   1.1356,   1.0114,   0.0070
11339500000.0000,  19.2454,   1.1834,   1.0107,   0.0089
11342125000.0000,  19.2320,   1.1409,   1.0121,   0.0073
11344750000.0000,  19.2683,   1.1753,   1.0118,   0.0074
11347375000.0000,  19.2011,   1.1623,   1.0099,   0.0091
11350000000.0000,  19.2362,   1.1399,   1.0117,   0.0090
11352625000.0000,  19.2464,   1.1396,   1.0099,   0.0075
11355250000.0000,  19.2487,   1.1941,   1.0134,   0.0097
11357875000.0000,  19.2327,   1.1399,   1.0105,   0.0075
11360500000.0000,  19.2623,   1.1929,   1.0143,   0.0092
11363125000.0000,  19.2641,   1.1612,   1.0120,   0.0065
11365750000.0000,  19.2436,   1.1517,   1.0130,   0.0071
11368375000.0000,  19.2507,   1.1733,   1.0147,   0.0086
11371000000.0000,  19.2324,   1.2080,   1.0111,   0.0087
11373625000.0000,  19.2515,   1.1645,   1.0124,   0.0078
11376250000.0000,  19.2062,   1.1573,   1.0098,   0.0089
11378875000.0000,  19.2768,   1.1348,   1.0123,   0.0054
11381500000.0000,  19.2719,   1.1402,   1.0127,   0.0071
11384125000.0000,  19.2631,   1.1545,   1.0131,   0.0060
11386750000.0000,  19.2277,   1.2139,   1.0113,   0.0092
11389375000.0000,  19.2220,   1.1467,   1.0119,   0.0071
11392000000.0000,  19.2267,   1.1462,   1.0116,   0.0094
11394625000.0000,  19.2257,   1.1589,   1.0124,   0.0098
11397250000.0000,  19.2094,   1.1144,   1.0124,   0.0052
11399875000.0000,  19.2013,   1.1573,   1.0138,   0.0094
11402500000.0000,  19.2233,   1.1743,   1.0132,   0.0085
11405125000.0000,  19.2033,   1.1436,   1.0103,   0.0081
11407750000.0000,  19.2246,   1.1340,   1.0121,   0.0093
11410375000.0000,  19.2174,   1.2167,   1.0129,   0.0101
11413000000.0000,  19.2626,   1.1440,   1.0151,   0.0072
11415625000.0000,  19.2429,   1.1504,   1.0150,   0.0099
11418250000.0000,  19.2616,   1.1398,   1.0131,   0.0070
11420875000.0000,  19.2049,   1.1704,   1.0118,   0.0107
11423500000.0000,  19.2090,   1.1806,   1.0143,   0.0098
11426125000.0000,  19.2007,   1.1576,   1.0130,   0.0094
11428750000.0000,  19.1496,   1.1688,   1.0104,   0.0100
11431375000.0000,  19.2141,   1.1604,   1.0141,   0.0096
11434000000.0000,  19.2387,   1.1911,   1.0147,   0.0087
11436625000.0000,  19.2220,   1.1636,   1.0123,   0.0081
11439250000.0000,  19.1655,   1.1389,   1.0110,   0.0087
11441875000.0000,  19.1915,   1.1301,   1.0125,   0.0093
11444500000.0000,  19.1559,   1.1411,   1.0102,   0.0091
11447125000.0000,  19.1596,   1.1565,   1.0137,   0.0089
11449750000.0000,  19.1903,   1.1168,   1.0099,   0.0084
11452375000.0000,  19.1716,   1.1627,   1.0131,   0.0106
11455000000.0000,  19.1911,   1.1554,   1.0115,   0.0078
11457625000.0000,  19.1886,   1.1256,   1.0122,   0.0066
11460250000.0000,  19.2107,   1.1157,   1.0123,   0.0065
11462875000.0000,  19.1836,   1.1538,   1.0142,   0.0097
11465500000.0000,  19.1791,   1.1200,   1.0122,   0.0084
11468125000.0000,  19.1895,   1.1120,   1.0121,   0.0078
11470750000.0000,  19.1846,   1.1700,   1.0126,   0.0092
11473375000.0000,  19.1670,   1.1556,   1.0107,   0.0106
11476000000.0000,  19.1921,   1.1451,   1.0129,   0.0091
11478625000.0000,  19.1744,   1.1661,   1.0151,   0.0112
11481250000.0000,  19.1875,   1.1192,   1.0145,   0.0074
11483875000.0000,  19.1582,   1.1461,   1.0124,   0.0089
11486500000.0000,  19.2079,   1.1674,   1.0144,   0.0071
11489125000.0000,  19.1739,   1.1547,   1.0135,   0.0087
11491750000.0000,  19.1512,   1.2029,   1.0150,   0.0106
11494375000.0000,  19.2037,   1.1532,   1.0126,   0.0085
11497000000.0000,  19.1573,   1.1768,   1.0120,   0.0109
11499625000.0000,  19.2047,   1.1398,   1.0131,   0.0081
11502250000.0000,  19.2055,   1.1386,   1.0148,   0.0109
11504875000.0000,  19.1994,   1.1481,   1.0127,   0.0107
11507500000.0000,  19.2282,   1.1081,   1.0132,   0.0070
11510125000.0000,  19.2126,   1.0724,   1.0145,   0.0076
11512750000.0000,  19.2144,   1.1077,   1.0137,   0.0075
11515375000.0000,  19.1759,   1.1553,   1.0143,   0.0112
11518000000.0000,  19.2035,   1.1689,   1.0130,   0.0092
11520625000.0000,  19.2116,   1.1372,   1.0143,   0.0087
11523250000.0000,  19.1681,   1.1693,   1.0144,   0.0100
11525875000.0000,  19.2018,   1.1224,   1.0138,   0.0073
11528500000.0000,  19.2148,   1.1030,   1.0130,   0.0081
11531125000.0000,  19.2206,   1.1387,   1.0155,   0.0072
11533750000.0000,  19.2297,   1.1719,   1.0151,   0.0088
11536375000.0000,  19.1433,   1.1310,   1.0125,   0.0103
11539000000.0000,  19.1456,   1.1234,   1.0126,   0.0089
11541625000.0000,  19.1832,   1.1270,   1.0143,   0.0100
11544250000.0000,  19.1458,   1.1108,   1.0136,   0.0093
11546875000.0000,  19.1945,   1.1267,   1.0151,   0.0097
11549500000.0000,  19.2331,   1.0894,   1.0141,   0.0068
11552125000.0000,  19.2158,   1.1261,   1.0147,   0.0077
11554750000.0000,  19.2176,   1.1520,   1.0162,   0.0102
11557375000.0000,  19.1858,   1.1186,   1.0142,   0.0079
11560000000.0000,  19.2035,   1.1064,   1.0151,   0.0067
11562625000.0000,  19.1788,   1.0939,   1.0145,   0.0080
11565250000.0000,  19.2116,   1.0746,   1.0128,   0.0058
11567875000.0000,  19.1902,   1.1434,   1.0139,   0.0088
