85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 15:02:44"

frequency,e',e'',u',u''
10449625000.0000,  21.0647,   1.2682,   1.0149,   0.0082
10452250000.0000,  21.0660,   1.2629,   1.0144,   0.0074
10454875000.0000,  21.0631,   1.2534,   1.0145,   0.0068
10457500000.0000,  21.0414,   1.2430,   1.0152,   0.0054
10460125000.0000,  21.0448,   1.2805,   1.0137,   0.0078
10462750000.0000,  21.0664,   1.2652,   1.0150,   0.0070
10465375000.0000,  21.0943,   1.2583,   1.0168,   0.0077
10468000000.0000,  21.0579,   1.2666,   1.0167,   0.0078
10470625000.0000,  21.0598,   1.2459,   1.0154,   0.0067
10473250000.0000,  21.0800,   1.2398,   1.0169,   0.0081
10475875000.0000,  21.0860,   1.2835,   1.0185,   0.0073
10478500000.0000,  21.0944,   1.2769,   1.0196,   0.0076
10481125000.0000,  21.1079,   1.2358,   1.0185,   0.0062
10483750000.0000,  21.0690,   1.2759,   1.0173,   0.0102
10486375000.0000,  21.0972,   1.2412,   1.0179,   0.0084
10489000000.0000,  21.1078,   1.2366,   1.0188,   0.0080
10491625000.0000,  21.1041,   1.2683,   1.0189,   0.0095
10494250000.0000,  21.1178,   1.2550,   1.0191,   0.0092
10496875000.0000,  21.1077,   1.2560,   1.0187,   0.0085
10499500000.0000,  21.1480,   1.2250,   1.0188,   0.0079
10502125000.0000,  21.1505,   1.1975,   1.0207,   0.0075
10504750000.0000,  21.1421,   1.2111,   1.0204,   0.0069
10507375000.0000,  21.1461,   1.2641,   1.0183,   0.0096
10510000000.0000,  21.1353,   1.2789,   1.0187,   0.0087
10512625000.0000,  21.1976,   1.2423,   1.0217,   0.0042
10515250000.0000,  21.1592,   1.2559,   1.0204,   0.0086
10517875000.0000,  21.2127,   1.2458,   1.0217,   0.0065
10520500000.0000,  21.1819,   1.2367,   1.0206,   0.0062
10523125000.0000,  21.1894,   1.2316,   1.0195,   0.0058
10525750000.0000,  21.2551,   1.2738,   1.0212,   0.0048
10528375000.0000,  21.2478,   1.1935,   1.0207,   0.0044
10531000000.0000,  21.1966,   1.2578,   1.0184,   0.0057
10533625000.0000,  21.2521,   1.2456,   1.0200,   0.0047
10536250000.0000,  21.1920,   1.2913,   1.0213,   0.0079
10538875000.0000,  21.2025,   1.1964,   1.0181,   0.0061
10541500000.0000,  21.1844,   1.2675,   1.0167,   0.0055
10544125000.0000,  21.2121,   1.2373,   1.0195,   0.0069
10546750000.0000,  21.1864,   1.2767,   1.0180,   0.0048
10549375000.0000,  21.1678,   1.2812,   1.0185,   0.0075
10552000000.0000,  21.1718,   1.2586,   1.0184,   0.0063
10554625000.0000,  21.2111,   1.2417,   1.0186,   0.0045
10557250000.0000,  21.1744,   1.1923,   1.0182,   0.0047
10559875000.0000,  21.2447,   1.2889,   1.0212,   0.0059
10562500000.0000,  21.2215,   1.2631,   1.0197,   0.0071
10565125000.0000,  21.1646,   1.2296,   1.0162,   0.0061
10567750000.0000,  21.1633,   1.2718,   1.0183,   0.0069
10570375000.0000,  21.1334,   1.3262,   1.0205,   0.0096
10573000000.0000,  21.2134,   1.3091,   1.0206,   0.0056
10575625000.0000,  21.2104,   1.3073,   1.0202,   0.0058
10578250000.0000,  21.1764,   1.2606,   1.0201,   0.0055
10580875000.0000,  21.1632,   1.2762,   1.0200,   0.0055
10583500000.0000,  21.1924,   1.1966,   1.0222,   0.0032
10586125000.0000,  21.1667,   1.2712,   1.0215,   0.0105
10588750000.0000,  21.1535,   1.2560,   1.0206,   0.0067
10591375000.0000,  21.1779,   1.2429,   1.0209,   0.0047
10594000000.0000,  21.1784,   1.2514,   1.0208,   0.0068
10596625000.0000,  21.2264,   1.1917,   1.0208,   0.0024
10599250000.0000,  21.1296,   1.2699,   1.0209,   0.0073
10601875000.0000,  21.1629,   1.2223,   1.0208,   0.0054
10604500000.0000,  21.1679,   1.2115,   1.0217,   0.0052
10607125000.0000,  21.1713,   1.2624,   1.0221,   0.0068
10609750000.0000,  21.1262,   1.2075,   1.0195,   0.0062
10612375000.0000,  21.2192,   1.2510,   1.0232,   0.0060
10615000000.0000,  21.1794,   1.2924,   1.0200,   0.0092
10617625000.0000,  21.1606,   1.2474,   1.0203,   0.0077
10620250000.0000,  21.2044,   1.2025,   1.0236,   0.0048
10622875000.0000,  21.1667,   1.2859,   1.0231,   0.0088
10625500000.0000,  21.1587,   1.2271,   1.0200,   0.0068
10628125000.0000,  21.1830,   1.2671,   1.0228,   0.0084
10630750000.0000,  21.1623,   1.2548,   1.0217,   0.0071
10633375000.0000,  21.2335,   1.2572,   1.0230,   0.0064
10636000000.0000,  21.2079,   1.2353,   1.0230,   0.0070
10638625000.0000,  21.1839,   1.2095,   1.0212,   0.0048
10641250000.0000,  21.2544,   1.2367,   1.0218,   0.0064
10643875000.0000,  21.2119,   1.2506,   1.0232,   0.0055
10646500000.0000,  21.1811,   1.2477,   1.0206,   0.0086
10649125000.0000,  21.1733,   1.2610,   1.0231,   0.0095
10651750000.0000,  21.2197,   1.2345,   1.0220,   0.0061
10654375000.0000,  21.1961,   1.2202,   1.0191,   0.0075
10657000000.0000,  21.2217,   1.2541,   1.0230,   0.0086
10659625000.0000,  21.2186,   1.2680,   1.0212,   0.0069
10662250000.0000,  21.2071,   1.2576,   1.0199,   0.0067
10664875000.0000,  21.1830,   1.3168,   1.0234,   0.0081
10667500000.0000,  21.1821,   1.2825,   1.0216,   0.0073
10670125000.0000,  21.2126,   1.2644,   1.0249,   0.0090
10672750000.0000,  21.2281,   1.2857,   1.0211,   0.0082
10675375000.0000,  21.2115,   1.2588,   1.0206,   0.0052
10678000000.0000,  21.1753,   1.2480,   1.0208,   0.0064
10680625000.0000,  21.2121,   1.3157,   1.0230,   0.0106
10683250000.0000,  21.2309,   1.2754,   1.0210,   0.0058
10685875000.0000,  21.2345,   1.2594,   1.0221,   0.0087
10688500000.0000,  21.2239,   1.2054,   1.0195,   0.0058
10691125000.0000,  21.2061,   1.2223,   1.0206,   0.0045
10693750000.0000,  21.2322,   1.2269,   1.0198,   0.0077
10696375000.0000,  21.2434,   1.3197,   1.0210,   0.0081
10699000000.0000,  21.2544,   1.2272,   1.0193,   0.0053
10701625000.0000,  21.2401,   1.2649,   1.0194,   0.0079
10704250000.0000,  21.1820,   1.3140,   1.0186,   0.0071
10706875000.0000,  21.2175,   1.2575,   1.0216,   0.0036
10709500000.0000,  21.1624,   1.2337,   1.0182,   0.0071
10712125000.0000,  21.2081,   1.3005,   1.0200,   0.0069
10714750000.0000,  21.2131,   1.2242,   1.0207,   0.0050
10717375000.0000,  21.1541,   1.2373,   1.0191,   0.0058
10720000000.0000,  21.1801,   1.2140,   1.0195,   0.0033
10722625000.0000,  21.2381,   1.2818,   1.0205,   0.0064
10725250000.0000,  21.1858,   1.1865,   1.0198,   0.0055
10727875000.0000,  21.1818,   1.2600,   1.0205,   0.0068
10730500000.0000,  21.1907,   1.2150,   1.0194,   0.0051
10733125000.0000,  21.1588,   1.2936,   1.0200,   0.0086
10735750000.0000,  21.1943,   1.2936,   1.0198,   0.0061
10738375000.0000,  21.1597,   1.2780,   1.0218,   0.0073
10741000000.0000,  21.1617,   1.2423,   1.0197,   0.0080
10743625000.0000,  21.1461,   1.1963,   1.0194,   0.0056
10746250000.0000,  21.1397,   1.2512,   1.0192,   0.0071
10748875000.0000,  21.1870,   1.2259,   1.0223,   0.0049
10751500000.0000,  21.1917,   1.2527,   1.0206,   0.0065
10754125000.0000,  21.1590,   1.2165,   1.0216,   0.0064
10756750000.0000,  21.1170,   1.2411,   1.0174,   0.0080
10759375000.0000,  21.1878,   1.2824,   1.0219,   0.0065
10762000000.0000,  21.2080,   1.2509,   1.0217,   0.0072
10764625000.0000,  21.2083,   1.2773,   1.0241,   0.0096
10767250000.0000,  21.2155,   1.2425,   1.0202,   0.0060
10769875000.0000,  21.1796,   1.2437,   1.0219,   0.0078
10772500000.0000,  21.2077,   1.2673,   1.0224,   0.0095
10775125000.0000,  21.1625,   1.2109,   1.0194,   0.0071
10777750000.0000,  21.1462,   1.2848,   1.0228,   0.0072
10780375000.0000,  21.1938,   1.2372,   1.0210,   0.0082
10783000000.0000,  21.1986,   1.2428,   1.0207,   0.0060
10785625000.0000,  21.1425,   1.2699,   1.0211,   0.0073
10788250000.0000,  21.1901,   1.2524,   1.0214,   0.0096
10790875000.0000,  21.1925,   1.2846,   1.0217,   0.0093
10793500000.0000,  21.2047,   1.2470,   1.0213,   0.0092
10796125000.0000,  21.1817,   1.2768,   1.0206,   0.0084
10798750000.0000,  21.1947,   1.2535,   1.0231,   0.0077
10801375000.0000,  21.2089,   1.2433,   1.0222,   0.0082
10804000000.0000,  21.1988,   1.2170,   1.0211,   0.0055
10806625000.0000,  21.1922,   1.3004,   1.0226,   0.0093
10809250000.0000,  21.2072,   1.2712,   1.0215,   0.0091
10811875000.0000,  21.2214,   1.2869,   1.0218,   0.0087
10814500000.0000,  21.2275,   1.2601,   1.0225,   0.0058
10817125000.0000,  21.1466,   1.2854,   1.0217,   0.0091
10819750000.0000,  21.1619,   1.3176,   1.0235,   0.0080
10822375000.0000,  21.1718,   1.3256,   1.0205,   0.0084
10825000000.0000,  21.2088,   1.2970,   1.0220,   0.0053
10827625000.0000,  21.1671,   1.2820,   1.0186,   0.0068
10830250000.0000,  21.1952,   1.2912,   1.0228,   0.0074
10832875000.0000,  21.1604,   1.3116,   1.0224,   0.0048
10835500000.0000,  21.2140,   1.2666,   1.0214,   0.0065
10838125000.0000,  21.1711,   1.3004,   1.0212,   0.0056
10840750000.0000,  21.1953,   1.2665,   1.0231,   0.0064
10843375000.0000,  21.2204,   1.3385,   1.0238,   0.0067
10846000000.0000,  21.1920,   1.2948,   1.0227,   0.0068
10848625000.0000,  21.1457,   1.2718,   1.0252,   0.0065
10851250000.0000,  21.2042,   1.2705,   1.0205,   0.0054
10853875000.0000,  21.1850,   1.3163,   1.0222,   0.0089
10856500000.0000,  21.1322,   1.2937,   1.0235,   0.0064
10859125000.0000,  21.1720,   1.2612,   1.0249,   0.0065
10861750000.0000,  21.1736,   1.2401,   1.0220,   0.0057
10864375000.0000,  21.1564,   1.2640,   1.0253,   0.0059
10867000000.0000,  21.1781,   1.2305,   1.0239,   0.0032
10869625000.0000,  21.1829,   1.2599,   1.0215,   0.0062
10872250000.0000,  21.1623,   1.2248,   1.0244,   0.0072
10874875000.0000,  21.1476,   1.2490,   1.0240,   0.0067
10877500000.0000,  21.1460,   1.2725,   1.0248,   0.0077
10880125000.0000,  21.1389,   1.2542,   1.0222,   0.0079
10882750000.0000,  21.1795,   1.2385,   1.0232,   0.0070
10885375000.0000,  21.1515,   1.2175,   1.0245,   0.0066
10888000000.0000,  21.1297,   1.2866,   1.0227,   0.0084
10890625000.0000,  21.1859,   1.2509,   1.0223,   0.0065
10893250000.0000,  21.1756,   1.2665,   1.0229,   0.0083
10895875000.0000,  21.1564,   1.2920,   1.0226,   0.0090
10898500000.0000,  21.1407,   1.3079,   1.0246,   0.0105
10901125000.0000,  21.1576,   1.2665,   1.0250,   0.0079
10903750000.0000,  21.1912,   1.2365,   1.0253,   0.0080
10906375000.0000,  21.1497,   1.2501,   1.0229,   0.0079
10909000000.0000,  21.1782,   1.2146,   1.0238,   0.0067
10911625000.0000,  21.1817,   1.3039,   1.0241,   0.0076
10914250000.0000,  21.1709,   1.2494,   1.0222,   0.0056
10916875000.0000,  21.2035,   1.2485,   1.0258,   0.0082
10919500000.0000,  21.1870,   1.2392,   1.0245,   0.0086
10922125000.0000,  21.2207,   1.2544,   1.0241,   0.0066
10924750000.0000,  21.1715,   1.2896,   1.0224,   0.0072
10927375000.0000,  21.2049,   1.1952,   1.0237,   0.0054
10930000000.0000,  21.1913,   1.3127,   1.0248,   0.0101
10932625000.0000,  21.1612,   1.2802,   1.0240,   0.0064
10935250000.0000,  21.1533,   1.3159,   1.0246,   0.0078
10937875000.0000,  21.1453,   1.2930,   1.0240,   0.0094
10940500000.0000,  21.1556,   1.3006,   1.0222,   0.0073
10943125000.0000,  21.1506,   1.3198,   1.0211,   0.0075
10945750000.0000,  21.1816,   1.2613,   1.0226,   0.0065
10948375000.0000,  21.1692,   1.2393,   1.0220,   0.0061
10951000000.0000,  21.2148,   1.3173,   1.0247,   0.0084
10953625000.0000,  21.1582,   1.2728,   1.0241,   0.0063
10956250000.0000,  21.1345,   1.2776,   1.0233,   0.0077
10958875000.0000,  21.1652,   1.2832,   1.0235,   0.0069
10961500000.0000,  21.1831,   1.2901,   1.0259,   0.0065
10964125000.0000,  21.1915,   1.3062,   1.0251,   0.0068
10966750000.0000,  21.1324,   1.2921,   1.0244,   0.0073
10969375000.0000,  21.1623,   1.2978,   1.0257,   0.0074
10972000000.0000,  21.1466,   1.3071,   1.0240,   0.0097
10974625000.0000,  21.1472,   1.2970,   1.0261,   0.0061
10977250000.0000,  21.1405,   1.3120,   1.0245,   0.0071
10979875000.0000,  21.1439,   1.2340,   1.0245,   0.0062
10982500000.0000,  21.1913,   1.2622,   1.0239,   0.0067
10985125000.0000,  21.1278,   1.2830,   1.0255,   0.0079
10987750000.0000,  21.1929,   1.2800,   1.0279,   0.0061
10990375000.0000,  21.1459,   1.2829,   1.0255,   0.0053
10993000000.0000,  21.1485,   1.2531,   1.0257,   0.0054
10995625000.0000,  21.0846,   1.3207,   1.0271,   0.0098
10998250000.0000,  21.1423,   1.2632,   1.0281,   0.0076
11000875000.0000,  21.1453,   1.2584,   1.0262,   0.0067
11003500000.0000,  21.1509,   1.2509,   1.0274,   0.0058
11006125000.0000,  21.1424,   1.2772,   1.0264,   0.0068
11008750000.0000,  21.1354,   1.2019,   1.0255,   0.0045
11011375000.0000,  21.1216,   1.2612,   1.0246,   0.0082
11014000000.0000,  21.1772,   1.2250,   1.0252,   0.0057
11016625000.0000,  21.1554,   1.2850,   1.0265,   0.0070
11019250000.0000,  21.1850,   1.2848,   1.0273,   0.0080
11021875000.0000,  21.1443,   1.2917,   1.0256,   0.0053
11024500000.0000,  21.1636,   1.2485,   1.0252,   0.0048
11027125000.0000,  21.2033,   1.2654,   1.0262,   0.0061
11029750000.0000,  21.1621,   1.2553,   1.0265,   0.0078
11032375000.0000,  21.1450,   1.2742,   1.0255,   0.0077
11035000000.0000,  21.1706,   1.2566,   1.0268,   0.0061
11037625000.0000,  21.1629,   1.2899,   1.0258,   0.0070
11040250000.0000,  21.2204,   1.2284,   1.0269,   0.0056
11042875000.0000,  21.1505,   1.3096,   1.0250,   0.0075
11045500000.0000,  21.1795,   1.2696,   1.0272,   0.0080
11048125000.0000,  21.1959,   1.2237,   1.0258,   0.0061
11050750000.0000,  21.1790,   1.2599,   1.0260,   0.0082
11053375000.0000,  21.2085,   1.2804,   1.0266,   0.0082
11056000000.0000,  21.2021,   1.2526,   1.0272,   0.0081
11058625000.0000,  21.1689,   1.2613,   1.0241,   0.0078
11061250000.0000,  21.1756,   1.2190,   1.0254,   0.0044
11063875000.0000,  21.1821,   1.3295,   1.0260,   0.0086
11066500000.0000,  21.1795,   1.2435,   1.0269,   0.0074
11069125000.0000,  21.2002,   1.2709,   1.0258,   0.0084
11071750000.0000,  21.2198,   1.2619,   1.0246,   0.0093
11074375000.0000,  21.1764,   1.2292,   1.0244,   0.0065
11077000000.0000,  21.1859,   1.2435,   1.0242,   0.0066
11079625000.0000,  21.1705,   1.3196,   1.0275,   0.0107
11082250000.0000,  21.1758,   1.2099,   1.0245,   0.0043
11084875000.0000,  21.1726,   1.2427,   1.0251,   0.0063
11087500000.0000,  21.1901,   1.2250,   1.0252,   0.0062
11090125000.0000,  21.1172,   1.2496,   1.0256,   0.0074
11092750000.0000,  21.1262,   1.2478,   1.0240,   0.0072
11095375000.0000,  21.1853,   1.2374,   1.0250,   0.0075
11098000000.0000,  21.1570,   1.2510,   1.0254,   0.0076
11100625000.0000,  21.1740,   1.1984,   1.0235,   0.0051
11103250000.0000,  21.1634,   1.2645,   1.0255,   0.0072
11105875000.0000,  21.1621,   1.2311,   1.0245,   0.0083
11108500000.0000,  21.1329,   1.2280,   1.0237,   0.0070
11111125000.0000,  21.1337,   1.2478,   1.0239,   0.0065
11113750000.0000,  21.1441,   1.2736,   1.0248,   0.0077
11116375000.0000,  21.1052,   1.2517,   1.0240,   0.0056
11119000000.0000,  21.1710,   1.2073,   1.0260,   0.0070
11121625000.0000,  21.1380,   1.2678,   1.0250,   0.0087
11124250000.0000,  21.1273,   1.2591,   1.0262,   0.0075
11126875000.0000,  21.1250,   1.2381,   1.0271,   0.0060
11129500000.0000,  21.1732,   1.2403,   1.0258,   0.0050
11132125000.0000,  21.1378,   1.2800,   1.0254,   0.0074
11134750000.0000,  21.1311,   1.2940,   1.0263,   0.0085
11137375000.0000,  21.1311,   1.3341,   1.0283,   0.0103
11140000000.0000,  21.1508,   1.2679,   1.0259,   0.0070
11142625000.0000,  21.1550,   1.2615,   1.0273,   0.0073
11145250000.0000,  21.1055,   1.2789,   1.0275,   0.0082
11147875000.0000,  21.1265,   1.2690,   1.0265,   0.0076
11150500000.0000,  21.1050,   1.3469,   1.0270,   0.0094
11153125000.0000,  21.1398,   1.2590,   1.0276,   0.0080
11155750000.0000,  21.1756,   1.2394,   1.0288,   0.0064
11158375000.0000,  21.1638,   1.3430,   1.0303,   0.0080
11161000000.0000,  21.1313,   1.2607,   1.0282,   0.0078
11163625000.0000,  21.1913,   1.2702,   1.0310,   0.0062
11166250000.0000,  21.1447,   1.2137,   1.0292,   0.0051
11168875000.0000,  21.1649,   1.2913,   1.0293,   0.0078
11171500000.0000,  21.1399,   1.2799,   1.0280,   0.0081
11174125000.0000,  21.1471,   1.2514,   1.0284,   0.0076
11176750000.0000,  21.2256,   1.2800,   1.0304,   0.0078
11179375000.0000,  21.1498,   1.2670,   1.0302,   0.0076
11182000000.0000,  21.1496,   1.2573,   1.0314,   0.0064
11184625000.0000,  21.1239,   1.2679,   1.0305,   0.0080
11187250000.0000,  21.1837,   1.2458,   1.0293,   0.0050
11189875000.0000,  21.1498,   1.2234,   1.0294,   0.0054
11192500000.0000,  21.1870,   1.2382,   1.0301,   0.0045
11195125000.0000,  21.2093,   1.2703,   1.0318,   0.0068
11197750000.0000,  21.1584,   1.2816,   1.0314,   0.0087
11200375000.0000,  21.1678,   1.2992,   1.0311,   0.0085
11203000000.0000,  21.1849,   1.2443,   1.0280,   0.0078
11205625000.0000,  21.2207,   1.2232,   1.0278,   0.0083
11208250000.0000,  21.2461,   1.1770,   1.0281,   0.0053
11210875000.0000,  21.2278,   1.3053,   1.0292,   0.0086
11213500000.0000,  21.1725,   1.2185,   1.0283,   0.0071
11216125000.0000,  21.1426,   1.2538,   1.0286,   0.0074
11218750000.0000,  21.2148,   1.3013,   1.0292,   0.0070
11221375000.0000,  21.1778,   1.2917,   1.0287,   0.0069
11224000000.0000,  21.2254,   1.3322,   1.0300,   0.0082
11226625000.0000,  21.1842,   1.2896,   1.0268,   0.0070
11229250000.0000,  21.1480,   1.3019,   1.0289,   0.0092
11231875000.0000,  21.1553,   1.2797,   1.0275,   0.0084
11234500000.0000,  21.2040,   1.2693,   1.0287,   0.0075
11237125000.0000,  21.1859,   1.2292,   1.0287,   0.0075
11239750000.0000,  21.2327,   1.2501,   1.0283,   0.0068
11242375000.0000,  21.1252,   1.2487,   1.0261,   0.0073
11245000000.0000,  21.1797,   1.2758,   1.0270,   0.0067
11247625000.0000,  21.2046,   1.2039,   1.0255,   0.0052
11250250000.0000,  21.1890,   1.2513,   1.0268,   0.0062
11252875000.0000,  21.2205,   1.2837,   1.0262,   0.0065
11255500000.0000,  21.1786,   1.2905,   1.0270,   0.0089
11258125000.0000,  21.1524,   1.2397,   1.0272,   0.0059
11260750000.0000,  21.1696,   1.2651,   1.0276,   0.0071
11263375000.0000,  21.1457,   1.2574,   1.0278,   0.0077
11266000000.0000,  21.1603,   1.3296,   1.0277,   0.0096
11268625000.0000,  21.1413,   1.2524,   1.0268,   0.0065
11271250000.0000,  21.1184,   1.2416,   1.0275,   0.0064
11273875000.0000,  21.1291,   1.2845,   1.0291,   0.0077
11276500000.0000,  21.1549,   1.2193,   1.0276,   0.0048
11279125000.0000,  21.1221,   1.2433,   1.0260,   0.0065
11281750000.0000,  21.0987,   1.2649,   1.0262,   0.0084
11284375000.0000,  21.1200,   1.2647,   1.0285,   0.0089
11287000000.0000,  21.1256,   1.2876,   1.0286,   0.0076
11289625000.0000,  21.1271,   1.2890,   1.0282,   0.0074
11292250000.0000,  21.1121,   1.2461,   1.0276,   0.0070
11294875000.0000,  21.0744,   1.3079,   1.0313,   0.0096
11297500000.0000,  21.1421,   1.2155,   1.0281,   0.0058
11300125000.0000,  21.0978,   1.2238,   1.0295,   0.0061
11302750000.0000,  21.0747,   1.3525,   1.0295,   0.0095
11305375000.0000,  21.0796,   1.2776,   1.0281,   0.0083
11308000000.0000,  21.0831,   1.2395,   1.0286,   0.0079
11310625000.0000,  21.1316,   1.2601,   1.0314,   0.0083
11313250000.0000,  21.1402,   1.2753,   1.0286,   0.0079
11315875000.0000,  21.1363,   1.2245,   1.0307,   0.0069
11318500000.0000,  21.1166,   1.2581,   1.0307,   0.0075
11321125000.0000,  21.1194,   1.2673,   1.0293,   0.0077
11323750000.0000,  21.1134,   1.2482,   1.0298,   0.0071
11326375000.0000,  21.1516,   1.2355,   1.0299,   0.0066
11329000000.0000,  21.1156,   1.2683,   1.0305,   0.0098
11331625000.0000,  21.1119,   1.3190,   1.0319,   0.0085
11334250000.0000,  21.1215,   1.1876,   1.0287,   0.0062
11336875000.0000,  21.1246,   1.2592,   1.0298,   0.0080
11339500000.0000,  21.1356,   1.2591,   1.0297,   0.0079
11342125000.0000,  21.1326,   1.2529,   1.0311,   0.0069
11344750000.0000,  21.1912,   1.2865,   1.0301,   0.0067
11347375000.0000,  21.1551,   1.3014,   1.0316,   0.0088
11350000000.0000,  21.1680,   1.2462,   1.0303,   0.0087
11352625000.0000,  21.1782,   1.2728,   1.0305,   0.0089
11355250000.0000,  21.1588,   1.2867,   1.0303,   0.0085
11357875000.0000,  21.1526,   1.2194,   1.0305,   0.0071
11360500000.0000,  21.1361,   1.2675,   1.0314,   0.0091
11363125000.0000,  21.1446,   1.2560,   1.0287,   0.0058
11365750000.0000,  21.1282,   1.2253,   1.0298,   0.0067
11368375000.0000,  21.1480,   1.2774,   1.0307,   0.0074
11371000000.0000,  21.1716,   1.2541,   1.0303,   0.0058
11373625000.0000,  21.1752,   1.2642,   1.0311,   0.0076
11376250000.0000,  21.1546,   1.2601,   1.0305,   0.0089
11378875000.0000,  21.1945,   1.2430,   1.0307,   0.0073
11381500000.0000,  21.1993,   1.2492,   1.0303,   0.0070
11384125000.0000,  21.2090,   1.2387,   1.0308,   0.0056
11386750000.0000,  21.1879,   1.2867,   1.0311,   0.0066
11389375000.0000,  21.1612,   1.2149,   1.0315,   0.0059
11392000000.0000,  21.1666,   1.1808,   1.0292,   0.0072
11394625000.0000,  21.1472,   1.2321,   1.0302,   0.0088
11397250000.0000,  21.1544,   1.1974,   1.0320,   0.0065
11399875000.0000,  21.1321,   1.2466,   1.0316,   0.0091
11402500000.0000,  21.1572,   1.3089,   1.0323,   0.0089
11405125000.0000,  21.1014,   1.2700,   1.0286,   0.0100
11407750000.0000,  21.1195,   1.2364,   1.0295,   0.0092
11410375000.0000,  21.1188,   1.2988,   1.0317,   0.0085
11413000000.0000,  21.1881,   1.2344,   1.0313,   0.0084
11415625000.0000,  21.1366,   1.2534,   1.0305,   0.0109
11418250000.0000,  21.1621,   1.2582,   1.0302,   0.0067
11420875000.0000,  21.1064,   1.2587,   1.0291,   0.0110
11423500000.0000,  21.1582,   1.2568,   1.0336,   0.0083
11426125000.0000,  21.0997,   1.2679,   1.0308,   0.0099
11428750000.0000,  21.1053,   1.2526,   1.0312,   0.0086
11431375000.0000,  21.1081,   1.2986,   1.0308,   0.0101
11434000000.0000,  21.1530,   1.2642,   1.0323,   0.0075
11436625000.0000,  21.1681,   1.2549,   1.0310,   0.0081
11439250000.0000,  21.0794,   1.2596,   1.0306,   0.0080
11441875000.0000,  21.1081,   1.2494,   1.0323,   0.0096
11444500000.0000,  21.1045,   1.2807,   1.0318,   0.0092
11447125000.0000,  21.0589,   1.2631,   1.0323,   0.0082
11449750000.0000,  21.0801,   1.2143,   1.0287,   0.0076
11452375000.0000,  21.0963,   1.2625,   1.0312,   0.0088
11455000000.0000,  21.1367,   1.2458,   1.0301,   0.0073
11457625000.0000,  21.1260,   1.2278,   1.0313,   0.0069
11460250000.0000,  21.0532,   1.2690,   1.0308,   0.0086
11462875000.0000,  21.0882,   1.2925,   1.0310,   0.0101
11465500000.0000,  21.0595,   1.2359,   1.0307,   0.0084
11468125000.0000,  21.0762,   1.1992,   1.0297,   0.0084
11470750000.0000,  21.1013,   1.2799,   1.0322,   0.0086
11473375000.0000,  21.0657,   1.2100,   1.0316,   0.0084
11476000000.0000,  21.1034,   1.2667,   1.0313,   0.0096
11478625000.0000,  21.0574,   1.2515,   1.0318,   0.0089
11481250000.0000,  21.1168,   1.2441,   1.0327,   0.0078
11483875000.0000,  21.1254,   1.2739,   1.0331,   0.0089
11486500000.0000,  21.1470,   1.3001,   1.0341,   0.0074
11489125000.0000,  21.1232,   1.3282,   1.0329,   0.0097
11491750000.0000,  21.0870,   1.3079,   1.0336,   0.0096
11494375000.0000,  21.1087,   1.2756,   1.0320,   0.0093
11497000000.0000,  21.0904,   1.2981,   1.0329,   0.0109
11499625000.0000,  21.1156,   1.2524,   1.0329,   0.0087
11502250000.0000,  21.1282,   1.2734,   1.0325,   0.0102
11504875000.0000,  21.1327,   1.2660,   1.0324,   0.0090
11507500000.0000,  21.1450,   1.2151,   1.0327,   0.0078
11510125000.0000,  21.1167,   1.1923,   1.0332,   0.0086
11512750000.0000,  21.1155,   1.2524,   1.0345,   0.0090
11515375000.0000,  21.1258,   1.2735,   1.0330,   0.0111
11518000000.0000,  21.1244,   1.2583,   1.0316,   0.0097
11520625000.0000,  21.1078,   1.2624,   1.0336,   0.0094
11523250000.0000,  21.1289,   1.3006,   1.0356,   0.0096
11525875000.0000,  21.1513,   1.2849,   1.0346,   0.0092
11528500000.0000,  21.1517,   1.2253,   1.0304,   0.0081
11531125000.0000,  21.1423,   1.2817,   1.0331,   0.0089
11533750000.0000,  21.1599,   1.2970,   1.0327,   0.0087
11536375000.0000,  21.0936,   1.2540,   1.0316,   0.0105
11539000000.0000,  21.1035,   1.2555,   1.0340,   0.0100
11541625000.0000,  21.1040,   1.2400,   1.0334,   0.0089
11544250000.0000,  21.0824,   1.2421,   1.0314,   0.0094
11546875000.0000,  21.1186,   1.2257,   1.0335,   0.0089
11549500000.0000,  21.1466,   1.2247,   1.0321,   0.0084
11552125000.0000,  21.1422,   1.2558,   1.0337,   0.0073
11554750000.0000,  21.1418,   1.2860,   1.0344,   0.0094
11557375000.0000,  21.1315,   1.2512,   1.0340,   0.0085
11560000000.0000,  21.1678,   1.2149,   1.0332,   0.0065
11562625000.0000,  21.1438,   1.1985,   1.0344,   0.0081
11565250000.0000,  21.1255,   1.1955,   1.0308,   0.0074
11567875000.0000,  21.1066,   1.2820,   1.0321,   0.0094
11570500000.0000,  21.1145,   1.2268,   1.0324,   0.0071
11573125000.0000,  21.1171,   1.2580,   1.0352,   0.0085
11575750000.0000,  21.1299,   1.2779,   1.0330,   0.0090
11578375000.0000,  21.1265,   1.2693,   1.0347,   0.0090
11581000000.0000,  21.1097,   1.2589,   1.0335,   0.0091
11583625000.0000,  21.0981,   1.3016,   1.0355,   0.0088
11586250000.0000,  21.1203,   1.2676,   1.0347,   0.0101
