85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 15:46:10"

frequency,e',e'',u',u''
10454875000.0000,  12.1539,   0.4031,   0.9928,   0.0072
10457500000.0000,  12.1390,   0.3930,   0.9932,   0.0053
10460125000.0000,  12.1490,   0.3970,   0.9916,   0.0063
10462750000.0000,  12.1563,   0.3988,   0.9926,   0.0064
10465375000.0000,  12.1557,   0.4039,   0.9936,   0.0059
10468000000.0000,  12.1522,   0.3912,   0.9965,   0.0070
10470625000.0000,  12.1509,   0.3999,   0.9941,   0.0087
10473250000.0000,  12.1532,   0.4103,   0.9953,   0.0109
10475875000.0000,  12.1499,   0.4012,   0.9971,   0.0078
10478500000.0000,  12.1537,   0.4133,   0.9980,   0.0075
10481125000.0000,  12.1440,   0.3915,   0.9955,   0.0053
10483750000.0000,  12.1501,   0.4058,   0.9966,   0.0100
10486375000.0000,  12.1517,   0.3963,   0.9953,   0.0065
10489000000.0000,  12.1529,   0.3959,   0.9967,   0.0102
10491625000.0000,  12.1519,   0.4120,   0.9969,   0.0114
10494250000.0000,  12.1620,   0.3853,   0.9985,   0.0071
10496875000.0000,  12.1546,   0.3959,   0.9967,   0.0089
10499500000.0000,  12.1773,   0.3938,   1.0000,   0.0094
10502125000.0000,  12.1643,   0.3875,   0.9990,   0.0087
10504750000.0000,  12.1711,   0.4093,   0.9998,   0.0125
10507375000.0000,  12.1837,   0.3907,   1.0008,   0.0102
10510000000.0000,  12.1654,   0.4101,   0.9979,   0.0089
10512625000.0000,  12.1784,   0.4073,   1.0009,   0.0070
10515250000.0000,  12.1733,   0.4031,   0.9989,   0.0091
10517875000.0000,  12.1879,   0.4012,   0.9994,   0.0091
10520500000.0000,  12.1791,   0.4072,   0.9996,   0.0070
10523125000.0000,  12.1805,   0.3893,   0.9957,   0.0061
10525750000.0000,  12.2038,   0.4213,   1.0015,   0.0069
10528375000.0000,  12.2079,   0.4049,   1.0000,   0.0053
10531000000.0000,  12.1820,   0.3963,   0.9976,   0.0040
10533625000.0000,  12.1981,   0.4075,   0.9983,   0.0042
10536250000.0000,  12.1765,   0.4163,   0.9981,   0.0060
10538875000.0000,  12.2009,   0.4024,   0.9972,   0.0101
10541500000.0000,  12.1968,   0.4082,   0.9957,   0.0043
10544125000.0000,  12.1905,   0.4112,   0.9961,   0.0115
10546750000.0000,  12.1888,   0.4063,   0.9982,   0.0051
10549375000.0000,  12.1635,   0.3951,   0.9949,   0.0080
10552000000.0000,  12.1663,   0.4218,   0.9960,   0.0082
10554625000.0000,  12.1982,   0.3959,   0.9993,   0.0019
10557250000.0000,  12.1811,   0.4029,   0.9936,   0.0056
10559875000.0000,  12.1894,   0.4251,   0.9984,   0.0090
10562500000.0000,  12.2033,   0.4044,   1.0000,   0.0083
10565125000.0000,  12.1720,   0.3978,   0.9942,   0.0037
10567750000.0000,  12.1843,   0.4129,   0.9957,   0.0068
10570375000.0000,  12.1692,   0.4240,   0.9996,   0.0094
10573000000.0000,  12.1975,   0.4298,   1.0023,   0.0075
10575625000.0000,  12.1988,   0.4129,   1.0000,   0.0048
10578250000.0000,  12.1776,   0.4047,   0.9971,   0.0046
10580875000.0000,  12.1762,   0.4115,   0.9977,   0.0043
10583500000.0000,  12.1746,   0.4098,   0.9988,   0.0041
10586125000.0000,  12.1724,   0.4008,   1.0007,   0.0075
10588750000.0000,  12.1616,   0.4057,   1.0013,   0.0066
10591375000.0000,  12.1790,   0.4052,   0.9997,   0.0035
10594000000.0000,  12.1722,   0.4098,   0.9975,   0.0083
10596625000.0000,  12.1738,   0.3931,   0.9959,   0.0043
10599250000.0000,  12.1625,   0.4224,   0.9967,   0.0090
10601875000.0000,  12.1776,   0.3900,   0.9998,   0.0044
10604500000.0000,  12.1519,   0.4091,   0.9972,   0.0065
10607125000.0000,  12.1596,   0.3973,   1.0017,   0.0036
10609750000.0000,  12.1626,   0.4067,   1.0007,   0.0086
10612375000.0000,  12.1787,   0.4122,   1.0021,   0.0076
10615000000.0000,  12.1732,   0.4104,   0.9991,   0.0101
10617625000.0000,  12.1764,   0.4063,   0.9993,   0.0099
10620250000.0000,  12.1730,   0.4073,   1.0000,   0.0064
10622875000.0000,  12.1666,   0.4143,   1.0005,   0.0118
10625500000.0000,  12.1808,   0.4111,   0.9977,   0.0084
10628125000.0000,  12.1617,   0.4033,   0.9989,   0.0079
10630750000.0000,  12.1665,   0.4293,   0.9993,   0.0127
10633375000.0000,  12.1762,   0.4239,   1.0019,   0.0099
10636000000.0000,  12.1764,   0.4014,   0.9982,   0.0052
10638625000.0000,  12.1911,   0.4036,   0.9985,   0.0044
10641250000.0000,  12.1916,   0.3942,   1.0002,   0.0056
10643875000.0000,  12.1727,   0.4234,   1.0021,   0.0075
10646500000.0000,  12.1752,   0.4064,   1.0007,   0.0073
10649125000.0000,  12.1672,   0.4072,   0.9996,   0.0068
10651750000.0000,  12.1875,   0.4106,   1.0004,   0.0082
10654375000.0000,  12.1858,   0.4054,   0.9979,   0.0082
10657000000.0000,  12.1859,   0.4045,   1.0013,   0.0072
10659625000.0000,  12.1918,   0.4198,   0.9980,   0.0090
10662250000.0000,  12.1864,   0.4228,   0.9959,   0.0077
10664875000.0000,  12.1676,   0.4273,   1.0016,   0.0081
10667500000.0000,  12.1720,   0.4144,   0.9999,   0.0101
10670125000.0000,  12.1866,   0.4279,   1.0024,   0.0104
10672750000.0000,  12.1994,   0.4137,   1.0006,   0.0077
10675375000.0000,  12.1832,   0.4192,   0.9968,   0.0078
10678000000.0000,  12.1719,   0.4062,   0.9976,   0.0048
10680625000.0000,  12.1826,   0.4262,   1.0002,   0.0094
10683250000.0000,  12.1965,   0.4110,   0.9999,   0.0059
10685875000.0000,  12.1833,   0.4239,   0.9989,   0.0105
10688500000.0000,  12.1894,   0.4105,   0.9972,   0.0079
10691125000.0000,  12.1712,   0.4142,   0.9951,   0.0055
10693750000.0000,  12.1906,   0.4070,   0.9962,   0.0086
10696375000.0000,  12.2070,   0.4359,   1.0000,   0.0084
10699000000.0000,  12.1898,   0.4257,   0.9945,   0.0089
10701625000.0000,  12.1910,   0.4241,   0.9967,   0.0082
10704250000.0000,  12.1796,   0.4188,   0.9934,   0.0051
10706875000.0000,  12.1855,   0.4285,   1.0006,   0.0031
10709500000.0000,  12.1718,   0.4099,   0.9958,   0.0058
10712125000.0000,  12.1901,   0.4213,   0.9945,   0.0073
10714750000.0000,  12.1714,   0.4286,   0.9970,   0.0089
10717375000.0000,  12.1655,   0.4277,   0.9963,   0.0068
10720000000.0000,  12.1651,   0.4152,   0.9911,   0.0061
10722625000.0000,  12.1903,   0.4270,   0.9958,   0.0054
10725250000.0000,  12.1680,   0.4187,   0.9980,   0.0092
10727875000.0000,  12.1706,   0.4210,   0.9971,   0.0084
10730500000.0000,  12.1792,   0.4211,   0.9980,   0.0067
10733125000.0000,  12.1725,   0.4277,   0.9970,   0.0101
10735750000.0000,  12.1786,   0.4171,   0.9986,   0.0059
10738375000.0000,  12.1496,   0.4182,   0.9973,   0.0076
10741000000.0000,  12.1550,   0.4298,   0.9968,   0.0097
10743625000.0000,  12.1530,   0.4201,   0.9940,   0.0073
10746250000.0000,  12.1489,   0.4251,   0.9947,   0.0089
10748875000.0000,  12.1662,   0.4219,   0.9980,   0.0071
10751500000.0000,  12.1669,   0.4169,   0.9957,   0.0064
10754125000.0000,  12.1624,   0.4097,   1.0001,   0.0067
10756750000.0000,  12.1443,   0.4147,   0.9948,   0.0097
10759375000.0000,  12.1452,   0.4422,   0.9964,   0.0087
10762000000.0000,  12.1631,   0.4038,   0.9980,   0.0076
10764625000.0000,  12.1634,   0.4294,   0.9986,   0.0090
10767250000.0000,  12.1765,   0.4146,   0.9941,   0.0064
10769875000.0000,  12.1528,   0.4026,   0.9974,   0.0062
10772500000.0000,  12.1500,   0.4198,   0.9954,   0.0103
10775125000.0000,  12.1485,   0.4208,   0.9974,   0.0084
10777750000.0000,  12.1551,   0.4158,   1.0008,   0.0076
10780375000.0000,  12.1599,   0.4248,   0.9984,   0.0124
10783000000.0000,  12.1676,   0.4340,   0.9981,   0.0075
10785625000.0000,  12.1493,   0.4415,   0.9982,   0.0118
10788250000.0000,  12.1493,   0.4146,   0.9975,   0.0093
10790875000.0000,  12.1515,   0.4333,   0.9983,   0.0121
10793500000.0000,  12.1483,   0.4274,   0.9971,   0.0112
10796125000.0000,  12.1559,   0.4369,   0.9956,   0.0120
10798750000.0000,  12.1556,   0.4342,   0.9995,   0.0107
10801375000.0000,  12.1486,   0.4450,   0.9971,   0.0128
10804000000.0000,  12.1565,   0.4202,   0.9985,   0.0090
10806625000.0000,  12.1428,   0.4411,   0.9961,   0.0080
10809250000.0000,  12.1633,   0.4204,   0.9986,   0.0100
10811875000.0000,  12.1572,   0.4271,   0.9986,   0.0100
10814500000.0000,  12.1521,   0.4317,   0.9989,   0.0074
10817125000.0000,  12.1416,   0.4306,   1.0006,   0.0093
10819750000.0000,  12.1472,   0.4485,   0.9988,   0.0088
10822375000.0000,  12.1546,   0.4542,   0.9949,   0.0126
10825000000.0000,  12.1687,   0.4586,   0.9979,   0.0071
10827625000.0000,  12.1631,   0.4376,   0.9953,   0.0102
10830250000.0000,  12.1485,   0.4409,   0.9979,   0.0090
10832875000.0000,  12.1354,   0.4332,   0.9982,   0.0058
10835500000.0000,  12.1526,   0.4357,   0.9965,   0.0086
10838125000.0000,  12.1498,   0.4315,   0.9975,   0.0039
10840750000.0000,  12.1544,   0.4363,   0.9977,   0.0071
10843375000.0000,  12.1609,   0.4304,   0.9989,   0.0033
10846000000.0000,  12.1500,   0.4324,   0.9979,   0.0074
10848625000.0000,  12.1284,   0.4284,   0.9997,   0.0068
10851250000.0000,  12.1504,   0.4322,   0.9951,   0.0071
10853875000.0000,  12.1525,   0.4349,   0.9975,   0.0086
10856500000.0000,  12.1161,   0.4378,   0.9950,   0.0066
10859125000.0000,  12.1445,   0.4361,   1.0004,   0.0101
10861750000.0000,  12.1574,   0.4255,   0.9954,   0.0074
10864375000.0000,  12.1342,   0.4204,   0.9998,   0.0048
10867000000.0000,  12.1363,   0.4222,   0.9985,   0.0035
10869625000.0000,  12.1282,   0.4437,   0.9953,   0.0093
10872250000.0000,  12.1287,   0.4218,   0.9994,   0.0098
10874875000.0000,  12.1376,   0.4216,   0.9983,   0.0073
10877500000.0000,  12.1311,   0.4173,   0.9960,   0.0080
10880125000.0000,  12.1492,   0.4281,   1.0023,   0.0085
10882750000.0000,  12.1309,   0.4253,   0.9968,   0.0081
10885375000.0000,  12.1196,   0.4074,   0.9991,   0.0071
10888000000.0000,  12.1308,   0.4183,   0.9958,   0.0077
10890625000.0000,  12.1403,   0.4135,   0.9967,   0.0049
10893250000.0000,  12.1474,   0.4117,   0.9967,   0.0077
10895875000.0000,  12.1497,   0.4181,   0.9968,   0.0094
10898500000.0000,  12.1302,   0.4117,   0.9990,   0.0061
10901125000.0000,  12.1255,   0.4227,   0.9978,   0.0078
10903750000.0000,  12.1322,   0.4198,   0.9986,   0.0086
10906375000.0000,  12.1426,   0.4107,   0.9980,   0.0088
10909000000.0000,  12.1516,   0.4021,   0.9984,   0.0063
10911625000.0000,  12.1401,   0.4343,   0.9965,   0.0102
10914250000.0000,  12.1464,   0.4262,   0.9974,   0.0091
10916875000.0000,  12.1376,   0.4123,   0.9996,   0.0103
10919500000.0000,  12.1392,   0.4132,   1.0002,   0.0118
10922125000.0000,  12.1351,   0.4360,   0.9988,   0.0114
10924750000.0000,  12.1430,   0.4280,   0.9957,   0.0114
10927375000.0000,  12.1484,   0.4039,   0.9976,   0.0072
10930000000.0000,  12.1370,   0.4152,   0.9993,   0.0103
10932625000.0000,  12.1317,   0.4047,   0.9978,   0.0059
10935250000.0000,  12.1333,   0.4355,   0.9978,   0.0076
10937875000.0000,  12.1166,   0.4213,   0.9965,   0.0111
10940500000.0000,  12.1418,   0.4116,   0.9943,   0.0066
10943125000.0000,  12.1277,   0.4396,   0.9943,   0.0103
10945750000.0000,  12.1384,   0.4151,   0.9956,   0.0081
10948375000.0000,  12.1323,   0.4135,   0.9921,   0.0099
10951000000.0000,  12.1425,   0.4247,   0.9966,   0.0073
10953625000.0000,  12.1295,   0.4211,   0.9972,   0.0071
10956250000.0000,  12.1207,   0.4183,   0.9956,   0.0097
10958875000.0000,  12.1205,   0.4186,   0.9954,   0.0087
10961500000.0000,  12.1306,   0.4333,   0.9979,   0.0058
10964125000.0000,  12.1347,   0.4337,   0.9980,   0.0090
10966750000.0000,  12.1224,   0.4092,   0.9965,   0.0078
10969375000.0000,  12.1076,   0.4148,   0.9968,   0.0073
10972000000.0000,  12.1243,   0.4226,   0.9963,   0.0105
10974625000.0000,  12.1169,   0.4160,   0.9977,   0.0065
10977250000.0000,  12.1171,   0.4265,   0.9984,   0.0058
10979875000.0000,  12.1150,   0.4035,   0.9969,   0.0066
10982500000.0000,  12.1294,   0.4183,   0.9980,   0.0042
10985125000.0000,  12.1116,   0.4215,   0.9968,   0.0075
10987750000.0000,  12.1341,   0.4246,   1.0017,   0.0076
10990375000.0000,  12.1061,   0.4128,   0.9965,   0.0065
10993000000.0000,  12.1185,   0.4284,   0.9979,   0.0080
10995625000.0000,  12.1067,   0.4151,   1.0003,   0.0082
10998250000.0000,  12.1171,   0.4021,   1.0008,   0.0051
11000875000.0000,  12.1191,   0.4007,   0.9987,   0.0057
11003500000.0000,  12.1117,   0.4166,   1.0005,   0.0076
11006125000.0000,  12.1187,   0.4258,   0.9989,   0.0069
11008750000.0000,  12.1197,   0.3970,   0.9986,   0.0061
11011375000.0000,  12.1180,   0.4013,   0.9968,   0.0046
11014000000.0000,  12.1285,   0.4012,   0.9978,   0.0060
11016625000.0000,  12.1151,   0.4006,   0.9979,   0.0032
11019250000.0000,  12.1172,   0.3907,   1.0001,   0.0050
11021875000.0000,  12.1262,   0.4308,   1.0009,   0.0059
11024500000.0000,  12.1298,   0.4064,   0.9984,   0.0049
11027125000.0000,  12.1388,   0.4088,   0.9990,   0.0052
11029750000.0000,  12.1117,   0.4076,   0.9982,   0.0075
11032375000.0000,  12.1114,   0.4123,   0.9973,   0.0076
11035000000.0000,  12.1282,   0.4022,   0.9981,   0.0043
11037625000.0000,  12.1361,   0.4109,   0.9994,   0.0061
11040250000.0000,  12.1455,   0.4036,   0.9987,   0.0030
11042875000.0000,  12.1387,   0.4188,   0.9985,   0.0063
11045500000.0000,  12.1368,   0.4030,   0.9996,   0.0065
11048125000.0000,  12.1378,   0.3868,   0.9992,   0.0044
11050750000.0000,  12.1274,   0.4152,   0.9993,   0.0099
11053375000.0000,  12.1422,   0.4043,   0.9994,   0.0061
11056000000.0000,  12.1260,   0.4005,   0.9967,   0.0074
11058625000.0000,  12.1304,   0.3991,   0.9951,   0.0051
11061250000.0000,  12.1310,   0.4022,   0.9972,   0.0057
11063875000.0000,  12.1325,   0.3996,   0.9980,   0.0073
11066500000.0000,  12.1328,   0.4084,   1.0015,   0.0073
11069125000.0000,  12.1412,   0.4073,   0.9976,   0.0070
11071750000.0000,  12.1436,   0.3999,   0.9977,   0.0095
11074375000.0000,  12.1357,   0.4027,   0.9949,   0.0068
11077000000.0000,  12.1317,   0.4035,   0.9942,   0.0090
11079625000.0000,  12.1247,   0.4075,   1.0002,   0.0109
11082250000.0000,  12.1326,   0.3909,   0.9963,   0.0033
11084875000.0000,  12.1265,   0.4004,   0.9948,   0.0065
11087500000.0000,  12.1416,   0.3931,   0.9971,   0.0051
11090125000.0000,  12.1275,   0.4163,   1.0017,   0.0098
11092750000.0000,  12.1291,   0.4021,   0.9973,   0.0099
11095375000.0000,  12.1344,   0.4002,   0.9962,   0.0083
11098000000.0000,  12.1206,   0.3947,   0.9965,   0.0046
11100625000.0000,  12.1222,   0.3802,   0.9943,   0.0030
11103250000.0000,  12.1338,   0.4105,   0.9962,   0.0075
11105875000.0000,  12.1298,   0.4058,   0.9980,   0.0102
11108500000.0000,  12.1222,   0.4022,   0.9950,   0.0067
11111125000.0000,  12.1186,   0.3868,   0.9968,   0.0065
11113750000.0000,  12.1177,   0.4092,   0.9958,   0.0102
11116375000.0000,  12.1089,   0.4051,   0.9940,   0.0101
11119000000.0000,  12.1109,   0.3976,   0.9940,   0.0096
11121625000.0000,  12.1395,   0.4031,   0.9987,   0.0097
11124250000.0000,  12.1115,   0.4081,   0.9967,   0.0068
11126875000.0000,  12.1115,   0.3976,   0.9976,   0.0081
11129500000.0000,  12.1330,   0.3950,   0.9971,   0.0067
11132125000.0000,  12.1131,   0.4076,   0.9960,   0.0088
11134750000.0000,  12.1315,   0.4094,   0.9980,   0.0092
11137375000.0000,  12.1186,   0.4075,   1.0004,   0.0105
11140000000.0000,  12.1296,   0.3899,   0.9989,   0.0038
11142625000.0000,  12.1213,   0.4001,   0.9986,   0.0086
11145250000.0000,  12.1162,   0.4155,   1.0021,   0.0122
11147875000.0000,  12.1157,   0.3954,   0.9965,   0.0083
11150500000.0000,  12.1136,   0.4174,   0.9990,   0.0094
11153125000.0000,  12.1103,   0.4099,   0.9987,   0.0091
11155750000.0000,  12.1095,   0.4085,   0.9982,   0.0067
11158375000.0000,  12.1106,   0.4244,   1.0002,   0.0099
11161000000.0000,  12.1123,   0.4122,   0.9995,   0.0072
11163625000.0000,  12.1252,   0.4020,   1.0035,   0.0038
11166250000.0000,  12.1049,   0.4148,   0.9971,   0.0089
11168875000.0000,  12.1129,   0.3928,   0.9993,   0.0056
11171500000.0000,  12.1216,   0.4051,   1.0013,   0.0066
11174125000.0000,  12.1108,   0.3997,   0.9980,   0.0094
11176750000.0000,  12.1376,   0.3853,   1.0016,   0.0051
11179375000.0000,  12.1094,   0.3998,   1.0020,   0.0063
11182000000.0000,  12.1095,   0.4035,   1.0051,   0.0086
11184625000.0000,  12.1059,   0.3932,   1.0037,   0.0060
11187250000.0000,  12.1290,   0.4168,   1.0015,   0.0056
11189875000.0000,  12.1249,   0.3943,   1.0012,   0.0051
11192500000.0000,  12.1239,   0.3947,   1.0017,   0.0058
11195125000.0000,  12.1245,   0.4106,   1.0036,   0.0082
11197750000.0000,  12.1246,   0.4007,   1.0055,   0.0079
11200375000.0000,  12.1294,   0.4188,   1.0031,   0.0093
11203000000.0000,  12.1242,   0.3833,   0.9990,   0.0044
11205625000.0000,  12.1432,   0.3937,   1.0009,   0.0085
11208250000.0000,  12.1531,   0.3859,   1.0010,   0.0059
11210875000.0000,  12.1516,   0.4019,   1.0037,   0.0085
11213500000.0000,  12.1269,   0.3920,   1.0006,   0.0056
11216125000.0000,  12.1271,   0.3992,   1.0023,   0.0086
11218750000.0000,  12.1426,   0.4117,   1.0021,   0.0090
11221375000.0000,  12.1378,   0.4030,   1.0004,   0.0067
11224000000.0000,  12.1406,   0.4088,   1.0013,   0.0066
11226625000.0000,  12.1305,   0.4081,   0.9984,   0.0085
11229250000.0000,  12.1207,   0.4163,   1.0009,   0.0117
11231875000.0000,  12.1305,   0.4199,   0.9997,   0.0124
11234500000.0000,  12.1484,   0.4059,   0.9999,   0.0061
11237125000.0000,  12.1387,   0.3901,   1.0001,   0.0091
11239750000.0000,  12.1504,   0.3985,   1.0009,   0.0089
11242375000.0000,  12.1407,   0.3949,   0.9995,   0.0069
11245000000.0000,  12.1415,   0.3929,   0.9980,   0.0035
11247625000.0000,  12.1433,   0.3938,   0.9952,   0.0066
11250250000.0000,  12.1335,   0.4072,   0.9964,   0.0070
11252875000.0000,  12.1494,   0.4041,   0.9978,   0.0065
11255500000.0000,  12.1495,   0.3973,   0.9977,   0.0071
11258125000.0000,  12.1376,   0.3899,   0.9974,   0.0034
11260750000.0000,  12.1567,   0.3923,   0.9997,   0.0033
11263375000.0000,  12.1299,   0.4031,   0.9979,   0.0062
11266000000.0000,  12.1289,   0.4126,   0.9955,   0.0108
11268625000.0000,  12.1433,   0.3921,   0.9951,   0.0042
11271250000.0000,  12.1355,   0.3989,   0.9994,   0.0063
11273875000.0000,  12.1234,   0.3996,   0.9974,   0.0054
11276500000.0000,  12.1347,   0.3962,   0.9986,   0.0046
11279125000.0000,  12.1216,   0.3987,   0.9954,   0.0084
11281750000.0000,  12.1169,   0.4052,   0.9945,   0.0080
11284375000.0000,  12.1251,   0.4078,   0.9980,   0.0095
11287000000.0000,  12.1209,   0.4155,   0.9984,   0.0086
11289625000.0000,  12.1177,   0.4005,   0.9969,   0.0078
11292250000.0000,  12.1185,   0.3910,   0.9973,   0.0064
11294875000.0000,  12.1170,   0.4159,   1.0008,   0.0103
11297500000.0000,  12.1232,   0.3997,   0.9967,   0.0080
11300125000.0000,  12.1144,   0.3948,   0.9974,   0.0084
11302750000.0000,  12.1184,   0.4114,   0.9991,   0.0071
11305375000.0000,  12.1069,   0.4064,   0.9978,   0.0058
11308000000.0000,  12.1208,   0.3995,   0.9983,   0.0080
11310625000.0000,  12.0996,   0.3957,   0.9987,   0.0079
11313250000.0000,  12.1250,   0.4067,   0.9976,   0.0088
11315875000.0000,  12.1176,   0.3948,   0.9982,   0.0076
11318500000.0000,  12.1247,   0.3986,   1.0009,   0.0058
11321125000.0000,  12.1143,   0.3925,   0.9947,   0.0066
11323750000.0000,  12.1185,   0.3784,   0.9993,   0.0070
11326375000.0000,  12.1199,   0.3867,   0.9975,   0.0054
11329000000.0000,  12.1270,   0.4007,   1.0000,   0.0110
11331625000.0000,  12.1182,   0.3946,   1.0003,   0.0072
11334250000.0000,  12.1231,   0.3836,   0.9983,   0.0073
11336875000.0000,  12.1193,   0.3934,   0.9973,   0.0083
11339500000.0000,  12.1268,   0.3940,   0.9979,   0.0081
11342125000.0000,  12.1153,   0.3891,   0.9980,   0.0052
11344750000.0000,  12.1373,   0.4052,   0.9997,   0.0077
11347375000.0000,  12.1350,   0.4018,   0.9988,   0.0074
11350000000.0000,  12.1280,   0.3942,   0.9990,   0.0091
11352625000.0000,  12.1456,   0.3847,   0.9985,   0.0049
11355250000.0000,  12.1252,   0.4012,   0.9986,   0.0082
11357875000.0000,  12.1280,   0.4001,   0.9989,   0.0092
11360500000.0000,  12.1302,   0.3899,   1.0018,   0.0065
11363125000.0000,  12.1368,   0.3958,   0.9983,   0.0062
11365750000.0000,  12.1273,   0.3924,   1.0003,   0.0068
11368375000.0000,  12.1410,   0.4171,   1.0015,   0.0090
11371000000.0000,  12.1359,   0.4054,   0.9987,   0.0047
11373625000.0000,  12.1320,   0.3892,   0.9979,   0.0028
11376250000.0000,  12.1224,   0.3678,   0.9964,   0.0058
11378875000.0000,  12.1449,   0.3860,   1.0000,   0.0042
11381500000.0000,  12.1386,   0.3972,   0.9995,   0.0069
11384125000.0000,  12.1348,   0.3897,   0.9969,   0.0038
11386750000.0000,  12.1401,   0.3982,   1.0000,   0.0040
11389375000.0000,  12.1271,   0.3885,   0.9995,   0.0064
11392000000.0000,  12.1478,   0.3672,   0.9995,   0.0058
11394625000.0000,  12.1219,   0.3861,   0.9981,   0.0064
11397250000.0000,  12.1271,   0.3799,   1.0009,   0.0031
11399875000.0000,  12.1322,   0.3880,   1.0007,   0.0065
11402500000.0000,  12.1290,   0.4140,   0.9992,   0.0104
11405125000.0000,  12.1264,   0.4060,   0.9974,   0.0091
11407750000.0000,  12.1225,   0.3952,   0.9970,   0.0088
11410375000.0000,  12.1263,   0.4082,   0.9978,   0.0088
11413000000.0000,  12.1410,   0.3841,   0.9993,   0.0046
11415625000.0000,  12.1315,   0.3742,   1.0019,   0.0068
11418250000.0000,  12.1363,   0.4070,   0.9990,   0.0056
11420875000.0000,  12.1298,   0.3789,   0.9969,   0.0087
11423500000.0000,  12.1212,   0.3884,   1.0013,   0.0062
11426125000.0000,  12.1138,   0.3867,   0.9975,   0.0079
11428750000.0000,  12.1165,   0.4052,   0.9972,   0.0093
11431375000.0000,  12.1318,   0.4064,   1.0001,   0.0090
11434000000.0000,  12.1357,   0.4012,   1.0012,   0.0090
11436625000.0000,  12.1412,   0.3839,   1.0003,   0.0062
11439250000.0000,  12.1131,   0.3935,   0.9982,   0.0065
11441875000.0000,  12.1295,   0.3990,   1.0023,   0.0101
11444500000.0000,  12.1077,   0.3935,   0.9985,   0.0073
11447125000.0000,  12.1156,   0.4159,   0.9990,   0.0091
11449750000.0000,  12.1264,   0.3886,   0.9963,   0.0075
11452375000.0000,  12.1123,   0.4002,   0.9989,   0.0087
11455000000.0000,  12.1146,   0.3959,   0.9978,   0.0057
11457625000.0000,  12.1187,   0.3998,   0.9990,   0.0074
11460250000.0000,  12.1144,   0.3983,   0.9991,   0.0068
11462875000.0000,  12.1166,   0.4082,   0.9997,   0.0106
11465500000.0000,  12.1249,   0.3928,   1.0006,   0.0066
11468125000.0000,  12.1206,   0.4030,   0.9981,   0.0101
11470750000.0000,  12.1232,   0.4142,   1.0010,   0.0094
11473375000.0000,  12.1029,   0.3801,   0.9972,   0.0075
11476000000.0000,  12.1199,   0.4010,   0.9999,   0.0088
11478625000.0000,  12.1154,   0.4014,   1.0009,   0.0082
11481250000.0000,  12.1145,   0.4046,   1.0007,   0.0086
11483875000.0000,  12.1263,   0.3974,   1.0007,   0.0063
11486500000.0000,  12.1181,   0.4059,   1.0000,   0.0051
11489125000.0000,  12.1259,   0.4072,   1.0005,   0.0086
11491750000.0000,  12.1106,   0.3947,   1.0032,   0.0072
11494375000.0000,  12.1206,   0.4143,   0.9991,   0.0089
11497000000.0000,  12.1133,   0.4135,   1.0013,   0.0098
11499625000.0000,  12.1295,   0.3971,   0.9998,   0.0078
11502250000.0000,  12.1270,   0.3955,   1.0001,   0.0083
11504875000.0000,  12.1272,   0.4016,   0.9998,   0.0093
11507500000.0000,  12.1234,   0.3817,   0.9985,   0.0052
11510125000.0000,  12.1218,   0.3808,   0.9989,   0.0086
11512750000.0000,  12.1248,   0.3986,   1.0020,   0.0089
11515375000.0000,  12.1239,   0.3987,   1.0010,   0.0105
11518000000.0000,  12.1252,   0.4012,   0.9987,   0.0089
11520625000.0000,  12.1320,   0.4036,   1.0001,   0.0088
11523250000.0000,  12.1258,   0.4042,   1.0017,   0.0084
11525875000.0000,  12.1304,   0.3939,   1.0007,   0.0068
11528500000.0000,  12.1372,   0.3946,   0.9977,   0.0094
11531125000.0000,  12.1331,   0.4021,   1.0003,   0.0075
11533750000.0000,  12.1405,   0.4092,   1.0007,   0.0082
11536375000.0000,  12.1093,   0.4037,   0.9957,   0.0102
11539000000.0000,  12.1161,   0.4023,   1.0020,   0.0073
11541625000.0000,  12.1193,   0.3949,   1.0002,   0.0071
11544250000.0000,  12.1157,   0.3996,   0.9989,   0.0068
11546875000.0000,  12.1204,   0.4106,   1.0002,   0.0110
11549500000.0000,  12.1381,   0.3800,   0.9982,   0.0056
11552125000.0000,  12.1366,   0.4027,   1.0005,   0.0059
11554750000.0000,  12.1488,   0.3984,   1.0031,   0.0057
11557375000.0000,  12.1295,   0.3946,   1.0009,   0.0060
11560000000.0000,  12.1325,   0.4011,   1.0017,   0.0061
11562625000.0000,  12.1178,   0.3876,   1.0000,   0.0048
11565250000.0000,  12.1304,   0.3857,   0.9979,   0.0059
11567875000.0000,  12.1152,   0.4264,   0.9971,   0.0071
11570500000.0000,  12.1261,   0.3971,   0.9988,   0.0054
11573125000.0000,  12.1112,   0.3912,   0.9972,   0.0049
11575750000.0000,  12.1364,   0.4102,   0.9999,   0.0068
11578375000.0000,  12.1154,   0.4044,   1.0010,   0.0072
11581000000.0000,  12.1150,   0.3963,   1.0009,   0.0068
11583625000.0000,  12.1146,   0.3849,   1.0028,   0.0047
11586250000.0000,  12.1231,   0.4063,   1.0002,   0.0097
11588875000.0000,  12.1054,   0.3879,   0.9987,   0.0076
11591500000.0000,  12.1314,   0.3806,   0.9998,   0.0028
