85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 14:06:26"

frequency,e',e'',u',u''
10449625000.0000,  13.9932,   0.5278,   0.9824,   0.0050
10452250000.0000,  13.9812,   0.5185,   0.9810,   0.0039
10454875000.0000,  13.9868,   0.5266,   0.9817,   0.0061
10457500000.0000,  13.9815,   0.5125,   0.9828,   0.0035
10460125000.0000,  13.9887,   0.5216,   0.9807,   0.0057
10462750000.0000,  13.9944,   0.5154,   0.9811,   0.0034
10465375000.0000,  13.9890,   0.5292,   0.9827,   0.0067
10468000000.0000,  13.9881,   0.5204,   0.9849,   0.0054
10470625000.0000,  13.9880,   0.5175,   0.9835,   0.0059
10473250000.0000,  13.9869,   0.5206,   0.9824,   0.0070
10475875000.0000,  13.9784,   0.5089,   0.9850,   0.0038
10478500000.0000,  13.9921,   0.5194,   0.9855,   0.0047
10481125000.0000,  13.9868,   0.5028,   0.9846,   0.0037
10483750000.0000,  13.9828,   0.5173,   0.9850,   0.0065
10486375000.0000,  13.9990,   0.5072,   0.9844,   0.0044
10489000000.0000,  13.9824,   0.5047,   0.9841,   0.0079
10491625000.0000,  13.9928,   0.5241,   0.9851,   0.0082
10494250000.0000,  13.9971,   0.4993,   0.9856,   0.0050
10496875000.0000,  13.9968,   0.4987,   0.9851,   0.0056
10499500000.0000,  14.0206,   0.5063,   0.9863,   0.0077
10502125000.0000,  14.0089,   0.4884,   0.9868,   0.0046
10504750000.0000,  14.0095,   0.5081,   0.9872,   0.0086
10507375000.0000,  14.0144,   0.4928,   0.9852,   0.0094
10510000000.0000,  14.0113,   0.5190,   0.9870,   0.0068
10512625000.0000,  14.0317,   0.5164,   0.9900,   0.0032
10515250000.0000,  14.0055,   0.5091,   0.9870,   0.0085
10517875000.0000,  14.0389,   0.5054,   0.9862,   0.0072
10520500000.0000,  14.0245,   0.5136,   0.9884,   0.0062
10523125000.0000,  14.0215,   0.5020,   0.9863,   0.0064
10525750000.0000,  14.0480,   0.5263,   0.9876,   0.0062
10528375000.0000,  14.0364,   0.5067,   0.9865,   0.0062
10531000000.0000,  14.0355,   0.5062,   0.9864,   0.0029
10533625000.0000,  14.0472,   0.4965,   0.9879,   0.0025
10536250000.0000,  14.0388,   0.5262,   0.9887,   0.0063
10538875000.0000,  14.0362,   0.5023,   0.9855,   0.0078
10541500000.0000,  14.0318,   0.5138,   0.9843,   0.0038
10544125000.0000,  14.0331,   0.5137,   0.9866,   0.0083
10546750000.0000,  14.0401,   0.5197,   0.9886,   0.0072
10549375000.0000,  14.0169,   0.5133,   0.9866,   0.0065
10552000000.0000,  14.0233,   0.5351,   0.9860,   0.0089
10554625000.0000,  14.0320,   0.5098,   0.9855,   0.0035
10557250000.0000,  14.0136,   0.5055,   0.9851,   0.0048
10559875000.0000,  14.0419,   0.5200,   0.9880,   0.0048
10562500000.0000,  14.0414,   0.5336,   0.9880,   0.0064
10565125000.0000,  14.0230,   0.5167,   0.9851,   0.0042
10567750000.0000,  14.0366,   0.5225,   0.9867,   0.0039
10570375000.0000,  14.0232,   0.5312,   0.9878,   0.0073
10573000000.0000,  14.0388,   0.5382,   0.9892,   0.0071
10575625000.0000,  14.0472,   0.5178,   0.9901,   0.0021
10578250000.0000,  14.0194,   0.5186,   0.9884,   0.0044
10580875000.0000,  14.0188,   0.5412,   0.9880,   0.0048
10583500000.0000,  14.0332,   0.4981,   0.9908,   0.0018
10586125000.0000,  14.0215,   0.5011,   0.9886,   0.0068
10588750000.0000,  14.0212,   0.5207,   0.9890,   0.0068
10591375000.0000,  14.0248,   0.5126,   0.9874,   0.0015
10594000000.0000,  14.0139,   0.4991,   0.9858,   0.0020
10596625000.0000,  14.0282,   0.5102,   0.9868,   0.0018
10599250000.0000,  14.0029,   0.5322,   0.9877,   0.0079
10601875000.0000,  14.0235,   0.5168,   0.9887,   0.0052
10604500000.0000,  14.0077,   0.5182,   0.9887,   0.0060
10607125000.0000,  14.0468,   0.5088,   0.9938,   0.0032
10609750000.0000,  14.0212,   0.4973,   0.9914,   0.0035
10612375000.0000,  14.0353,   0.5089,   0.9905,   0.0065
10615000000.0000,  14.0281,   0.5332,   0.9885,   0.0111
10617625000.0000,  14.0263,   0.5068,   0.9885,   0.0058
10620250000.0000,  14.0327,   0.5208,   0.9902,   0.0039
10622875000.0000,  14.0152,   0.5242,   0.9883,   0.0074
10625500000.0000,  14.0314,   0.5237,   0.9866,   0.0048
10628125000.0000,  14.0138,   0.5263,   0.9893,   0.0087
10630750000.0000,  14.0156,   0.5378,   0.9888,   0.0078
10633375000.0000,  14.0429,   0.5328,   0.9899,   0.0071
10636000000.0000,  14.0260,   0.5191,   0.9886,   0.0065
10638625000.0000,  14.0382,   0.5221,   0.9873,   0.0045
10641250000.0000,  14.0475,   0.5004,   0.9897,   0.0074
10643875000.0000,  14.0456,   0.5220,   0.9919,   0.0061
10646500000.0000,  14.0503,   0.4998,   0.9903,   0.0032
10649125000.0000,  14.0212,   0.5105,   0.9883,   0.0086
10651750000.0000,  14.0461,   0.5089,   0.9913,   0.0052
10654375000.0000,  14.0433,   0.5104,   0.9864,   0.0080
10657000000.0000,  14.0539,   0.5049,   0.9905,   0.0049
10659625000.0000,  14.0519,   0.5028,   0.9883,   0.0025
10662250000.0000,  14.0490,   0.5155,   0.9853,   0.0046
10664875000.0000,  14.0196,   0.5281,   0.9893,   0.0044
10667500000.0000,  14.0063,   0.5218,   0.9859,   0.0090
10670125000.0000,  14.0454,   0.5362,   0.9896,   0.0117
10672750000.0000,  14.0590,   0.5107,   0.9905,   0.0049
10675375000.0000,  14.0361,   0.5159,   0.9863,   0.0058
10678000000.0000,  14.0341,   0.5043,   0.9881,   0.0056
10680625000.0000,  14.0363,   0.5168,   0.9872,   0.0079
10683250000.0000,  14.0463,   0.5181,   0.9883,   0.0034
10685875000.0000,  14.0509,   0.5285,   0.9863,   0.0102
10688500000.0000,  14.0495,   0.5130,   0.9867,   0.0063
10691125000.0000,  14.0456,   0.5056,   0.9886,   0.0068
10693750000.0000,  14.0722,   0.5025,   0.9876,   0.0068
10696375000.0000,  14.0576,   0.5375,   0.9880,   0.0076
10699000000.0000,  14.0590,   0.5106,   0.9850,   0.0063
10701625000.0000,  14.0655,   0.5226,   0.9875,   0.0070
10704250000.0000,  14.0271,   0.5413,   0.9816,   0.0078
10706875000.0000,  14.0485,   0.5267,   0.9896,   0.0039
10709500000.0000,  14.0246,   0.5215,   0.9837,   0.0084
10712125000.0000,  14.0610,   0.5424,   0.9858,   0.0087
10714750000.0000,  14.0246,   0.5122,   0.9851,   0.0061
10717375000.0000,  14.0203,   0.5386,   0.9875,   0.0086
10720000000.0000,  14.0248,   0.5283,   0.9835,   0.0070
10722625000.0000,  14.0633,   0.5151,   0.9862,   0.0035
10725250000.0000,  14.0337,   0.5210,   0.9846,   0.0066
10727875000.0000,  14.0364,   0.5205,   0.9859,   0.0068
10730500000.0000,  14.0373,   0.5064,   0.9864,   0.0038
10733125000.0000,  14.0213,   0.5335,   0.9835,   0.0076
10735750000.0000,  14.0376,   0.5344,   0.9880,   0.0059
10738375000.0000,  14.0091,   0.5143,   0.9866,   0.0057
10741000000.0000,  14.0127,   0.5209,   0.9837,   0.0070
10743625000.0000,  14.0144,   0.5287,   0.9823,   0.0080
10746250000.0000,  14.0345,   0.5288,   0.9853,   0.0077
10748875000.0000,  14.0381,   0.5092,   0.9866,   0.0021
10751500000.0000,  14.0566,   0.5166,   0.9879,   0.0059
10754125000.0000,  14.0379,   0.5247,   0.9876,   0.0073
10756750000.0000,  14.0250,   0.5116,   0.9856,   0.0076
10759375000.0000,  14.0277,   0.5253,   0.9869,   0.0063
10762000000.0000,  14.0401,   0.5165,   0.9874,   0.0067
10764625000.0000,  14.0280,   0.5385,   0.9857,   0.0102
10767250000.0000,  14.0484,   0.5104,   0.9856,   0.0046
10769875000.0000,  14.0188,   0.5077,   0.9864,   0.0053
10772500000.0000,  14.0419,   0.5278,   0.9874,   0.0079
10775125000.0000,  14.0260,   0.5030,   0.9847,   0.0068
10777750000.0000,  14.0170,   0.5263,   0.9885,   0.0076
10780375000.0000,  14.0406,   0.5072,   0.9882,   0.0084
10783000000.0000,  14.0518,   0.5109,   0.9882,   0.0054
10785625000.0000,  14.0241,   0.5303,   0.9880,   0.0072
10788250000.0000,  14.0198,   0.5112,   0.9843,   0.0064
10790875000.0000,  14.0276,   0.5281,   0.9880,   0.0092
10793500000.0000,  14.0211,   0.5109,   0.9835,   0.0076
10796125000.0000,  14.0545,   0.5395,   0.9872,   0.0088
10798750000.0000,  14.0470,   0.5221,   0.9888,   0.0069
10801375000.0000,  14.0271,   0.5138,   0.9842,   0.0101
10804000000.0000,  14.0384,   0.5058,   0.9836,   0.0046
10806625000.0000,  14.0428,   0.5318,   0.9869,   0.0075
10809250000.0000,  14.0492,   0.5250,   0.9870,   0.0097
10811875000.0000,  14.0291,   0.5228,   0.9851,   0.0101
10814500000.0000,  14.0408,   0.5274,   0.9854,   0.0061
10817125000.0000,  14.0070,   0.5280,   0.9853,   0.0099
10819750000.0000,  14.0511,   0.5308,   0.9890,   0.0043
10822375000.0000,  14.0370,   0.5250,   0.9834,   0.0069
10825000000.0000,  14.0489,   0.5383,   0.9857,   0.0055
10827625000.0000,  14.0461,   0.5215,   0.9833,   0.0054
10830250000.0000,  14.0354,   0.5368,   0.9863,   0.0087
10832875000.0000,  14.0331,   0.5383,   0.9859,   0.0048
10835500000.0000,  14.0479,   0.5238,   0.9850,   0.0059
10838125000.0000,  14.0400,   0.5254,   0.9860,   0.0039
10840750000.0000,  14.0598,   0.5254,   0.9878,   0.0078
10843375000.0000,  14.0484,   0.5151,   0.9864,   0.0016
10846000000.0000,  14.0474,   0.5356,   0.9871,   0.0063
10848625000.0000,  14.0247,   0.5139,   0.9896,   0.0045
10851250000.0000,  14.0601,   0.5380,   0.9851,   0.0075
10853875000.0000,  14.0491,   0.5434,   0.9867,   0.0079
10856500000.0000,  14.0250,   0.5481,   0.9879,   0.0073
10859125000.0000,  14.0375,   0.5252,   0.9891,   0.0071
10861750000.0000,  14.0560,   0.5174,   0.9871,   0.0056
10864375000.0000,  14.0302,   0.5349,   0.9882,   0.0056
10867000000.0000,  14.0315,   0.5416,   0.9864,   0.0079
10869625000.0000,  14.0401,   0.5315,   0.9867,   0.0058
10872250000.0000,  14.0320,   0.5146,   0.9890,   0.0086
10874875000.0000,  14.0248,   0.5298,   0.9865,   0.0092
10877500000.0000,  14.0479,   0.5335,   0.9881,   0.0079
10880125000.0000,  14.0590,   0.5217,   0.9882,   0.0054
10882750000.0000,  14.0314,   0.5205,   0.9867,   0.0068
10885375000.0000,  14.0345,   0.5180,   0.9892,   0.0066
10888000000.0000,  14.0389,   0.5337,   0.9879,   0.0079
10890625000.0000,  14.0528,   0.5348,   0.9889,   0.0060
10893250000.0000,  14.0324,   0.5272,   0.9838,   0.0073
10895875000.0000,  14.0664,   0.5394,   0.9876,   0.0102
10898500000.0000,  14.0352,   0.5313,   0.9910,   0.0098
10901125000.0000,  14.0424,   0.5127,   0.9871,   0.0054
10903750000.0000,  14.0376,   0.5193,   0.9863,   0.0065
10906375000.0000,  14.0363,   0.5322,   0.9871,   0.0103
10909000000.0000,  14.0542,   0.5102,   0.9889,   0.0053
10911625000.0000,  14.0561,   0.5439,   0.9881,   0.0080
10914250000.0000,  14.0569,   0.5302,   0.9876,   0.0075
10916875000.0000,  14.0356,   0.5094,   0.9872,   0.0076
10919500000.0000,  14.0438,   0.5173,   0.9883,   0.0099
10922125000.0000,  14.0439,   0.5203,   0.9863,   0.0060
10924750000.0000,  14.0539,   0.5280,   0.9836,   0.0072
10927375000.0000,  14.0693,   0.5205,   0.9884,   0.0079
10930000000.0000,  14.0583,   0.5289,   0.9906,   0.0091
10932625000.0000,  14.0459,   0.5161,   0.9865,   0.0058
10935250000.0000,  14.0439,   0.5602,   0.9869,   0.0088
10937875000.0000,  14.0370,   0.5184,   0.9871,   0.0074
10940500000.0000,  14.0481,   0.5194,   0.9855,   0.0045
10943125000.0000,  14.0414,   0.5595,   0.9846,   0.0079
10945750000.0000,  14.0483,   0.5188,   0.9863,   0.0074
10948375000.0000,  14.0501,   0.5242,   0.9832,   0.0075
10951000000.0000,  14.0762,   0.5223,   0.9867,   0.0049
10953625000.0000,  14.0705,   0.5222,   0.9894,   0.0060
10956250000.0000,  14.0306,   0.5296,   0.9852,   0.0091
10958875000.0000,  14.0528,   0.5383,   0.9881,   0.0063
10961500000.0000,  14.0679,   0.5418,   0.9908,   0.0043
10964125000.0000,  14.0538,   0.5452,   0.9871,   0.0062
10966750000.0000,  14.0682,   0.5510,   0.9897,   0.0078
10969375000.0000,  14.0413,   0.5607,   0.9894,   0.0072
10972000000.0000,  14.0504,   0.5240,   0.9885,   0.0063
10974625000.0000,  14.0538,   0.5410,   0.9908,   0.0071
10977250000.0000,  14.0513,   0.5582,   0.9889,   0.0082
10979875000.0000,  14.0508,   0.5123,   0.9891,   0.0037
10982500000.0000,  14.0645,   0.5532,   0.9894,   0.0074
10985125000.0000,  14.0377,   0.5467,   0.9879,   0.0072
10987750000.0000,  14.0627,   0.5390,   0.9928,   0.0061
10990375000.0000,  14.0306,   0.5444,   0.9865,   0.0059
10993000000.0000,  14.0447,   0.5502,   0.9859,   0.0065
10995625000.0000,  14.0282,   0.5560,   0.9903,   0.0095
10998250000.0000,  14.0369,   0.5175,   0.9900,   0.0077
11000875000.0000,  14.0429,   0.5367,   0.9874,   0.0057
11003500000.0000,  14.0511,   0.5249,   0.9909,   0.0034
11006125000.0000,  14.0569,   0.5493,   0.9896,   0.0048
11008750000.0000,  14.0602,   0.5141,   0.9882,   0.0050
11011375000.0000,  14.0553,   0.5173,   0.9877,   0.0046
11014000000.0000,  14.0710,   0.5386,   0.9896,   0.0071
11016625000.0000,  14.0579,   0.5320,   0.9885,   0.0027
11019250000.0000,  14.0640,   0.5280,   0.9904,   0.0057
11021875000.0000,  14.0524,   0.5596,   0.9906,   0.0042
11024500000.0000,  14.0580,   0.5394,   0.9872,   0.0041
11027125000.0000,  14.0736,   0.5612,   0.9883,   0.0080
11029750000.0000,  14.0509,   0.5266,   0.9884,   0.0061
11032375000.0000,  14.0443,   0.5439,   0.9865,   0.0077
11035000000.0000,  14.0648,   0.5421,   0.9876,   0.0052
11037625000.0000,  14.0786,   0.5320,   0.9895,   0.0041
11040250000.0000,  14.0841,   0.5145,   0.9885,   0.0017
11042875000.0000,  14.0735,   0.5563,   0.9877,   0.0055
11045500000.0000,  14.0756,   0.5307,   0.9885,   0.0046
11048125000.0000,  14.0548,   0.5174,   0.9869,   0.0043
11050750000.0000,  14.0627,   0.5414,   0.9877,   0.0085
11053375000.0000,  14.0769,   0.5295,   0.9877,   0.0052
11056000000.0000,  14.0748,   0.5213,   0.9877,   0.0061
11058625000.0000,  14.0767,   0.5405,   0.9858,   0.0058
11061250000.0000,  14.0682,   0.5545,   0.9868,   0.0064
11063875000.0000,  14.0663,   0.5394,   0.9862,   0.0053
11066500000.0000,  14.0600,   0.5382,   0.9882,   0.0067
11069125000.0000,  14.0834,   0.5518,   0.9867,   0.0079
11071750000.0000,  14.0767,   0.5449,   0.9850,   0.0087
11074375000.0000,  14.0733,   0.5304,   0.9849,   0.0058
11077000000.0000,  14.0724,   0.5252,   0.9843,   0.0050
11079625000.0000,  14.0581,   0.5491,   0.9888,   0.0109
11082250000.0000,  14.0729,   0.5268,   0.9845,   0.0046
11084875000.0000,  14.0693,   0.5159,   0.9842,   0.0030
11087500000.0000,  14.0579,   0.5206,   0.9825,   0.0045
11090125000.0000,  14.0588,   0.5338,   0.9867,   0.0056
11092750000.0000,  14.0632,   0.5458,   0.9871,   0.0078
11095375000.0000,  14.0743,   0.5347,   0.9859,   0.0083
11098000000.0000,  14.0505,   0.5436,   0.9862,   0.0090
11100625000.0000,  14.0662,   0.5162,   0.9840,   0.0035
11103250000.0000,  14.0544,   0.5487,   0.9842,   0.0066
11105875000.0000,  14.0590,   0.5713,   0.9834,   0.0100
11108500000.0000,  14.0506,   0.5337,   0.9845,   0.0070
11111125000.0000,  14.0603,   0.5354,   0.9851,   0.0033
11113750000.0000,  14.0483,   0.5416,   0.9861,   0.0097
11116375000.0000,  14.0474,   0.5547,   0.9837,   0.0076
11119000000.0000,  14.0593,   0.5454,   0.9875,   0.0095
11121625000.0000,  14.0660,   0.5536,   0.9871,   0.0073
11124250000.0000,  14.0590,   0.5309,   0.9875,   0.0052
11126875000.0000,  14.0484,   0.5501,   0.9881,   0.0078
11129500000.0000,  14.0807,   0.5611,   0.9879,   0.0090
11132125000.0000,  14.0474,   0.5454,   0.9850,   0.0060
11134750000.0000,  14.0587,   0.5554,   0.9864,   0.0081
11137375000.0000,  14.0587,   0.5599,   0.9881,   0.0098
11140000000.0000,  14.0803,   0.5533,   0.9874,   0.0071
11142625000.0000,  14.0553,   0.5516,   0.9887,   0.0063
11145250000.0000,  14.0469,   0.5801,   0.9878,   0.0108
11147875000.0000,  14.0586,   0.5654,   0.9867,   0.0059
11150500000.0000,  14.0605,   0.5791,   0.9887,   0.0080
11153125000.0000,  14.0790,   0.5415,   0.9901,   0.0040
11155750000.0000,  14.0630,   0.5456,   0.9854,   0.0043
11158375000.0000,  14.0715,   0.5464,   0.9898,   0.0028
11161000000.0000,  14.0540,   0.5632,   0.9891,   0.0035
11163625000.0000,  14.0786,   0.5529,   0.9914,   0.0024
11166250000.0000,  14.0595,   0.5749,   0.9881,   0.0071
11168875000.0000,  14.0729,   0.5364,   0.9889,   0.0023
11171500000.0000,  14.0665,   0.5541,   0.9884,   0.0046
11174125000.0000,  14.0613,   0.5366,   0.9877,   0.0052
11176750000.0000,  14.0804,   0.5419,   0.9899,   0.0053
11179375000.0000,  14.0643,   0.5623,   0.9872,   0.0053
11182000000.0000,  14.0404,   0.5660,   0.9903,   0.0066
11184625000.0000,  14.0600,   0.5456,   0.9923,   0.0050
11187250000.0000,  14.0606,   0.5570,   0.9870,   0.0040
11189875000.0000,  14.0632,   0.5562,   0.9861,   0.0033
11192500000.0000,  14.0781,   0.5563,   0.9892,   0.0051
11195125000.0000,  14.0727,   0.5685,   0.9909,   0.0070
11197750000.0000,  14.0611,   0.5634,   0.9901,   0.0081
11200375000.0000,  14.0498,   0.5556,   0.9877,   0.0061
11203000000.0000,  14.0630,   0.5614,   0.9864,   0.0067
11205625000.0000,  14.0730,   0.5527,   0.9849,   0.0075
11208250000.0000,  14.0840,   0.5302,   0.9867,   0.0034
11210875000.0000,  14.0966,   0.5754,   0.9904,   0.0081
11213500000.0000,  14.0666,   0.5429,   0.9870,   0.0038
11216125000.0000,  14.0470,   0.5656,   0.9865,   0.0052
11218750000.0000,  14.0773,   0.5674,   0.9876,   0.0057
11221375000.0000,  14.0716,   0.5697,   0.9867,   0.0058
11224000000.0000,  14.0984,   0.5776,   0.9899,   0.0071
11226625000.0000,  14.0677,   0.5588,   0.9865,   0.0060
11229250000.0000,  14.0674,   0.5845,   0.9872,   0.0084
11231875000.0000,  14.0727,   0.5667,   0.9873,   0.0070
11234500000.0000,  14.0890,   0.5865,   0.9877,   0.0074
11237125000.0000,  14.0523,   0.5654,   0.9879,   0.0063
11239750000.0000,  14.1048,   0.5656,   0.9884,   0.0063
11242375000.0000,  14.0681,   0.5763,   0.9868,   0.0077
11245000000.0000,  14.0794,   0.5690,   0.9869,   0.0049
11247625000.0000,  14.1024,   0.5663,   0.9842,   0.0054
11250250000.0000,  14.0870,   0.5829,   0.9862,   0.0061
11252875000.0000,  14.0966,   0.5732,   0.9861,   0.0039
11255500000.0000,  14.0663,   0.5614,   0.9849,   0.0052
11258125000.0000,  14.0566,   0.5761,   0.9846,   0.0064
11260750000.0000,  14.0758,   0.5830,   0.9861,   0.0044
11263375000.0000,  14.0721,   0.5795,   0.9866,   0.0071
11266000000.0000,  14.0746,   0.5939,   0.9863,   0.0093
11268625000.0000,  14.0809,   0.5853,   0.9846,   0.0026
11271250000.0000,  14.0607,   0.5756,   0.9867,   0.0057
11273875000.0000,  14.0637,   0.5929,   0.9868,   0.0067
11276500000.0000,  14.0597,   0.5674,   0.9859,   0.0025
11279125000.0000,  14.0501,   0.6133,   0.9855,   0.0100
11281750000.0000,  14.0420,   0.5794,   0.9840,   0.0076
11284375000.0000,  14.0534,   0.5858,   0.9873,   0.0059
11287000000.0000,  14.0468,   0.6088,   0.9867,   0.0069
11289625000.0000,  14.0608,   0.5838,   0.9863,   0.0059
11292250000.0000,  14.0532,   0.5897,   0.9873,   0.0079
11294875000.0000,  14.0515,   0.6143,   0.9889,   0.0080
11297500000.0000,  14.0577,   0.5795,   0.9854,   0.0041
11300125000.0000,  14.0638,   0.5987,   0.9875,   0.0075
11302750000.0000,  14.0609,   0.6112,   0.9867,   0.0055
11305375000.0000,  14.0355,   0.5822,   0.9860,   0.0025
11308000000.0000,  14.0450,   0.5950,   0.9857,   0.0081
11310625000.0000,  14.0325,   0.5804,   0.9879,   0.0055
11313250000.0000,  14.0631,   0.5839,   0.9864,   0.0053
11315875000.0000,  14.0771,   0.6010,   0.9881,   0.0068
11318500000.0000,  14.0714,   0.5951,   0.9898,   0.0061
11321125000.0000,  14.0734,   0.5877,   0.9871,   0.0049
11323750000.0000,  14.0616,   0.5927,   0.9868,   0.0049
11326375000.0000,  14.0900,   0.5813,   0.9883,   0.0021
11329000000.0000,  14.0544,   0.5904,   0.9859,   0.0075
11331625000.0000,  14.0593,   0.5923,   0.9887,   0.0047
11334250000.0000,  14.0642,   0.5974,   0.9862,   0.0075
11336875000.0000,  14.0671,   0.5708,   0.9848,   0.0054
11339500000.0000,  14.0815,   0.5855,   0.9872,   0.0048
11342125000.0000,  14.0716,   0.5770,   0.9873,   0.0020
11344750000.0000,  14.0937,   0.6147,   0.9886,   0.0054
11347375000.0000,  14.0786,   0.6117,   0.9870,   0.0058
11350000000.0000,  14.0758,   0.6102,   0.9876,   0.0097
11352625000.0000,  14.0874,   0.6025,   0.9865,   0.0056
11355250000.0000,  14.0760,   0.6075,   0.9871,   0.0058
11357875000.0000,  14.0781,   0.6095,   0.9873,   0.0052
11360500000.0000,  14.0885,   0.6170,   0.9911,   0.0088
11363125000.0000,  14.0917,   0.6025,   0.9870,   0.0030
11365750000.0000,  14.0652,   0.6108,   0.9879,   0.0070
11368375000.0000,  14.0702,   0.6253,   0.9889,   0.0067
11371000000.0000,  14.0897,   0.6208,   0.9873,   0.0058
11373625000.0000,  14.0845,   0.6225,   0.9878,   0.0074
11376250000.0000,  14.0683,   0.6062,   0.9864,   0.0066
11378875000.0000,  14.0883,   0.6070,   0.9880,   0.0040
11381500000.0000,  14.0941,   0.5995,   0.9889,   0.0053
11384125000.0000,  14.0879,   0.6130,   0.9886,   0.0048
11386750000.0000,  14.0796,   0.6314,   0.9864,   0.0045
11389375000.0000,  14.0661,   0.6217,   0.9861,   0.0060
11392000000.0000,  14.0710,   0.5929,   0.9875,   0.0051
11394625000.0000,  14.0622,   0.6234,   0.9855,   0.0056
11397250000.0000,  14.0429,   0.6176,   0.9867,   0.0033
11399875000.0000,  14.0651,   0.6066,   0.9893,   0.0029
11402500000.0000,  14.0716,   0.6558,   0.9869,   0.0090
11405125000.0000,  14.0749,   0.6291,   0.9870,   0.0066
11407750000.0000,  14.0474,   0.6055,   0.9851,   0.0057
11410375000.0000,  14.0693,   0.6403,   0.9876,   0.0060
11413000000.0000,  14.0693,   0.6345,   0.9885,   0.0053
11415625000.0000,  14.0640,   0.6374,   0.9903,   0.0070
11418250000.0000,  14.0654,   0.6535,   0.9859,   0.0048
11420875000.0000,  14.0560,   0.6235,   0.9869,   0.0088
11423500000.0000,  14.0723,   0.6497,   0.9902,   0.0071
11426125000.0000,  14.0491,   0.6470,   0.9869,   0.0084
11428750000.0000,  14.0447,   0.6574,   0.9881,   0.0074
11431375000.0000,  14.0647,   0.6547,   0.9901,   0.0064
11434000000.0000,  14.0676,   0.6410,   0.9916,   0.0060
11436625000.0000,  14.0789,   0.6593,   0.9897,   0.0058
11439250000.0000,  14.0413,   0.6704,   0.9870,   0.0082
11441875000.0000,  14.0558,   0.6713,   0.9907,   0.0086
11444500000.0000,  14.0303,   0.6699,   0.9865,   0.0087
11447125000.0000,  14.0455,   0.6507,   0.9894,   0.0058
11449750000.0000,  14.0400,   0.6588,   0.9853,   0.0084
11452375000.0000,  14.0345,   0.6692,   0.9879,   0.0074
11455000000.0000,  14.0521,   0.6625,   0.9871,   0.0046
11457625000.0000,  14.0466,   0.6629,   0.9876,   0.0060
11460250000.0000,  14.0491,   0.6648,   0.9880,   0.0061
11462875000.0000,  14.0321,   0.6636,   0.9879,   0.0082
11465500000.0000,  14.0427,   0.6729,   0.9880,   0.0042
11468125000.0000,  14.0297,   0.6646,   0.9883,   0.0067
11470750000.0000,  14.0454,   0.6762,   0.9898,   0.0056
11473375000.0000,  14.0258,   0.6862,   0.9889,   0.0082
11476000000.0000,  14.0439,   0.6860,   0.9897,   0.0090
11478625000.0000,  14.0229,   0.6913,   0.9894,   0.0078
11481250000.0000,  14.0491,   0.6634,   0.9878,   0.0050
11483875000.0000,  14.0562,   0.6787,   0.9902,   0.0048
11486500000.0000,  14.0289,   0.7173,   0.9872,   0.0064
11489125000.0000,  14.0438,   0.7214,   0.9900,   0.0103
11491750000.0000,  14.0199,   0.6896,   0.9914,   0.0078
11494375000.0000,  14.0323,   0.6863,   0.9866,   0.0057
11497000000.0000,  14.0181,   0.7113,   0.9895,   0.0076
11499625000.0000,  14.0437,   0.6883,   0.9908,   0.0056
11502250000.0000,  14.0317,   0.6865,   0.9869,   0.0089
11504875000.0000,  14.0398,   0.7039,   0.9875,   0.0095
11507500000.0000,  14.0314,   0.6695,   0.9878,   0.0048
11510125000.0000,  14.0332,   0.6479,   0.9887,   0.0037
11512750000.0000,  14.0250,   0.6852,   0.9905,   0.0062
11515375000.0000,  14.0238,   0.6908,   0.9896,   0.0084
11518000000.0000,  14.0170,   0.6991,   0.9867,   0.0088
11520625000.0000,  14.0171,   0.6926,   0.9897,   0.0072
11523250000.0000,  14.0076,   0.7062,   0.9894,   0.0074
11525875000.0000,  14.0117,   0.6963,   0.9889,   0.0065
11528500000.0000,  14.0169,   0.6946,   0.9856,   0.0075
11531125000.0000,  14.0112,   0.6828,   0.9891,   0.0038
11533750000.0000,  14.0334,   0.7064,   0.9908,   0.0090
11536375000.0000,  13.9771,   0.6831,   0.9863,   0.0080
11539000000.0000,  13.9824,   0.7057,   0.9874,   0.0068
11541625000.0000,  14.0019,   0.7005,   0.9878,   0.0069
11544250000.0000,  13.9839,   0.6907,   0.9876,   0.0068
11546875000.0000,  13.9914,   0.6961,   0.9891,   0.0075
11549500000.0000,  14.0061,   0.6792,   0.9858,   0.0051
11552125000.0000,  14.0093,   0.6967,   0.9895,   0.0052
11554750000.0000,  14.0127,   0.7038,   0.9912,   0.0067
11557375000.0000,  13.9816,   0.7061,   0.9876,   0.0060
11560000000.0000,  14.0100,   0.7115,   0.9915,   0.0063
11562625000.0000,  13.9846,   0.6933,   0.9888,   0.0067
11565250000.0000,  14.0022,   0.6880,   0.9874,   0.0048
11567875000.0000,  13.9777,   0.7367,   0.9875,   0.0071
11570500000.0000,  13.9709,   0.6966,   0.9871,   0.0056
11573125000.0000,  13.9629,   0.6852,   0.9880,   0.0038
11575750000.0000,  13.9777,   0.7195,   0.9888,   0.0060
11578375000.0000,  13.9684,   0.7100,   0.9904,   0.0072
11581000000.0000,  13.9584,   0.7122,   0.9908,   0.0062
11583625000.0000,  13.9415,   0.6988,   0.9911,   0.0050
11586250000.0000,  13.9712,   0.7106,   0.9918,   0.0056
