85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 15:27:58"

frequency,e',e'',u',u''
10449625000.0000,  23.4596,   1.7741,   1.0904,   0.0195
10452250000.0000,  23.4635,   1.7288,   1.0899,   0.0184
10454875000.0000,  23.4734,   1.6976,   1.0901,   0.0184
10457500000.0000,  23.4630,   1.7316,   1.0917,   0.0188
10460125000.0000,  23.4454,   1.7257,   1.0900,   0.0187
10462750000.0000,  23.4901,   1.7194,   1.0908,   0.0182
10465375000.0000,  23.4749,   1.7339,   1.0920,   0.0195
10468000000.0000,  23.4657,   1.7422,   1.0929,   0.0201
10470625000.0000,  23.4647,   1.7154,   1.0920,   0.0202
10473250000.0000,  23.4961,   1.7218,   1.0927,   0.0200
10475875000.0000,  23.4662,   1.7015,   1.0945,   0.0185
10478500000.0000,  23.4638,   1.7688,   1.0957,   0.0194
10481125000.0000,  23.4646,   1.7043,   1.0937,   0.0183
10483750000.0000,  23.4610,   1.7568,   1.0936,   0.0211
10486375000.0000,  23.4904,   1.7171,   1.0942,   0.0187
10489000000.0000,  23.4609,   1.6961,   1.0935,   0.0206
10491625000.0000,  23.4720,   1.7727,   1.0945,   0.0212
10494250000.0000,  23.5067,   1.7320,   1.0948,   0.0206
10496875000.0000,  23.4976,   1.6958,   1.0942,   0.0206
10499500000.0000,  23.5464,   1.7194,   1.0947,   0.0208
10502125000.0000,  23.5335,   1.7250,   1.0962,   0.0208
10504750000.0000,  23.5758,   1.7302,   1.0966,   0.0189
10507375000.0000,  23.5893,   1.6661,   1.0938,   0.0196
10510000000.0000,  23.5390,   1.7688,   1.0953,   0.0188
10512625000.0000,  23.5645,   1.6930,   1.0950,   0.0165
10515250000.0000,  23.5511,   1.6825,   1.0956,   0.0191
10517875000.0000,  23.5961,   1.6982,   1.0950,   0.0180
10520500000.0000,  23.5670,   1.7778,   1.0973,   0.0200
10523125000.0000,  23.5363,   1.7460,   1.0953,   0.0186
10525750000.0000,  23.6508,   1.7907,   1.0974,   0.0186
10528375000.0000,  23.6270,   1.7009,   1.0945,   0.0179
10531000000.0000,  23.5577,   1.7720,   1.0940,   0.0190
10533625000.0000,  23.6352,   1.7484,   1.0964,   0.0180
10536250000.0000,  23.6155,   1.8058,   1.0973,   0.0184
10538875000.0000,  23.6149,   1.7046,   1.0933,   0.0175
10541500000.0000,  23.5274,   1.7718,   1.0914,   0.0179
10544125000.0000,  23.6086,   1.8167,   1.0950,   0.0205
10546750000.0000,  23.5832,   1.7386,   1.0950,   0.0188
10549375000.0000,  23.4820,   1.7462,   1.0947,   0.0202
10552000000.0000,  23.5093,   1.7824,   1.0941,   0.0201
10554625000.0000,  23.6112,   1.6969,   1.0952,   0.0166
10557250000.0000,  23.5392,   1.7161,   1.0940,   0.0178
10559875000.0000,  23.5970,   1.7556,   1.0970,   0.0187
10562500000.0000,  23.5912,   1.7427,   1.0975,   0.0192
10565125000.0000,  23.5566,   1.7423,   1.0943,   0.0180
10567750000.0000,  23.5280,   1.7442,   1.0946,   0.0188
10570375000.0000,  23.4747,   1.7919,   1.0964,   0.0216
10573000000.0000,  23.5919,   1.7926,   1.0973,   0.0197
10575625000.0000,  23.5697,   1.8092,   1.0962,   0.0177
10578250000.0000,  23.5395,   1.7186,   1.0960,   0.0167
10580875000.0000,  23.5249,   1.8096,   1.0979,   0.0187
10583500000.0000,  23.5511,   1.7428,   1.0974,   0.0175
10586125000.0000,  23.5030,   1.7226,   1.0964,   0.0199
10588750000.0000,  23.5269,   1.7723,   1.0984,   0.0191
10591375000.0000,  23.5331,   1.7432,   1.0976,   0.0179
10594000000.0000,  23.5372,   1.7577,   1.0961,   0.0189
10596625000.0000,  23.5524,   1.6904,   1.0964,   0.0176
10599250000.0000,  23.4338,   1.7850,   1.0973,   0.0204
10601875000.0000,  23.5151,   1.7257,   1.0979,   0.0198
10604500000.0000,  23.4130,   1.7889,   1.0971,   0.0208
10607125000.0000,  23.4936,   1.7877,   1.0994,   0.0186
10609750000.0000,  23.5048,   1.7521,   1.0994,   0.0218
10612375000.0000,  23.5321,   1.7849,   1.1009,   0.0193
10615000000.0000,  23.4953,   1.7183,   1.0985,   0.0205
10617625000.0000,  23.5639,   1.8046,   1.0987,   0.0206
10620250000.0000,  23.5368,   1.7887,   1.0999,   0.0204
10622875000.0000,  23.4582,   1.7643,   1.1001,   0.0201
10625500000.0000,  23.5023,   1.7343,   1.0983,   0.0204
10628125000.0000,  23.4632,   1.7985,   1.0988,   0.0219
10630750000.0000,  23.4541,   1.8154,   1.1001,   0.0216
10633375000.0000,  23.5938,   1.8284,   1.1018,   0.0208
10636000000.0000,  23.5607,   1.7624,   1.1002,   0.0197
10638625000.0000,  23.5005,   1.7928,   1.0982,   0.0199
10641250000.0000,  23.5425,   1.7578,   1.0995,   0.0201
10643875000.0000,  23.4968,   1.8012,   1.1007,   0.0200
10646500000.0000,  23.5041,   1.6873,   1.1000,   0.0194
10649125000.0000,  23.5121,   1.8020,   1.1011,   0.0215
10651750000.0000,  23.5635,   1.7639,   1.1014,   0.0193
10654375000.0000,  23.5375,   1.7917,   1.0991,   0.0224
10657000000.0000,  23.6094,   1.7741,   1.1016,   0.0204
10659625000.0000,  23.5018,   1.7891,   1.0987,   0.0212
10662250000.0000,  23.5029,   1.8321,   1.0988,   0.0210
10664875000.0000,  23.4567,   1.8572,   1.0998,   0.0216
10667500000.0000,  23.4442,   1.8164,   1.0993,   0.0214
10670125000.0000,  23.5024,   1.8927,   1.1009,   0.0219
10672750000.0000,  23.5369,   1.7928,   1.0997,   0.0205
10675375000.0000,  23.5209,   1.8108,   1.0993,   0.0206
10678000000.0000,  23.4698,   1.7404,   1.0987,   0.0191
10680625000.0000,  23.5174,   1.8213,   1.1011,   0.0217
10683250000.0000,  23.5163,   1.7856,   1.0986,   0.0187
10685875000.0000,  23.5343,   1.8343,   1.1004,   0.0227
10688500000.0000,  23.4828,   1.7444,   1.0979,   0.0205
10691125000.0000,  23.5377,   1.7857,   1.1000,   0.0215
10693750000.0000,  23.5102,   1.8099,   1.0988,   0.0233
10696375000.0000,  23.5470,   1.8551,   1.0999,   0.0203
10699000000.0000,  23.5632,   1.7818,   1.0993,   0.0187
10701625000.0000,  23.5169,   1.8419,   1.0997,   0.0220
10704250000.0000,  23.4841,   1.7690,   1.0977,   0.0196
10706875000.0000,  23.4697,   1.8147,   1.0991,   0.0188
10709500000.0000,  23.3978,   1.7645,   1.0968,   0.0222
10712125000.0000,  23.4825,   1.7761,   1.0980,   0.0205
10714750000.0000,  23.4404,   1.7590,   1.0986,   0.0194
10717375000.0000,  23.4311,   1.8438,   1.0998,   0.0222
10720000000.0000,  23.4357,   1.7480,   1.0983,   0.0195
10722625000.0000,  23.5263,   1.7581,   1.0990,   0.0192
10725250000.0000,  23.4177,   1.8026,   1.0994,   0.0202
10727875000.0000,  23.4246,   1.7640,   1.1001,   0.0200
10730500000.0000,  23.4256,   1.7338,   1.0983,   0.0194
10733125000.0000,  23.4542,   1.8356,   1.0981,   0.0227
10735750000.0000,  23.4934,   1.7869,   1.1001,   0.0193
10738375000.0000,  23.3856,   1.8164,   1.1016,   0.0224
10741000000.0000,  23.3829,   1.8028,   1.1012,   0.0232
10743625000.0000,  23.3807,   1.7783,   1.0986,   0.0213
10746250000.0000,  23.3606,   1.8422,   1.0993,   0.0236
10748875000.0000,  23.4446,   1.8092,   1.1009,   0.0209
10751500000.0000,  23.4992,   1.8004,   1.1030,   0.0197
10754125000.0000,  23.4534,   1.7450,   1.1025,   0.0201
10756750000.0000,  23.3930,   1.7752,   1.1012,   0.0237
10759375000.0000,  23.4046,   1.7663,   1.1013,   0.0208
10762000000.0000,  23.4925,   1.7290,   1.1017,   0.0210
10764625000.0000,  23.4069,   1.8668,   1.1031,   0.0234
10767250000.0000,  23.4322,   1.7489,   1.1004,   0.0219
10769875000.0000,  23.3972,   1.7782,   1.1024,   0.0222
10772500000.0000,  23.4033,   1.8361,   1.1024,   0.0243
10775125000.0000,  23.3962,   1.7440,   1.1025,   0.0216
10777750000.0000,  23.4006,   1.7466,   1.1038,   0.0224
10780375000.0000,  23.4177,   1.7712,   1.1016,   0.0229
10783000000.0000,  23.4783,   1.8194,   1.1035,   0.0222
10785625000.0000,  23.3403,   1.8319,   1.1037,   0.0229
10788250000.0000,  23.3412,   1.7953,   1.1004,   0.0238
10790875000.0000,  23.3895,   1.8023,   1.1024,   0.0244
10793500000.0000,  23.3623,   1.7579,   1.1016,   0.0218
10796125000.0000,  23.4159,   1.8062,   1.1010,   0.0232
10798750000.0000,  23.3993,   1.8220,   1.1032,   0.0234
10801375000.0000,  23.3897,   1.7476,   1.1021,   0.0235
10804000000.0000,  23.4785,   1.7881,   1.1027,   0.0223
10806625000.0000,  23.3760,   1.8554,   1.1036,   0.0228
10809250000.0000,  23.4492,   1.8477,   1.1029,   0.0243
10811875000.0000,  23.4219,   1.7524,   1.1034,   0.0223
10814500000.0000,  23.4285,   1.8427,   1.1041,   0.0218
10817125000.0000,  23.4073,   1.8133,   1.1052,   0.0227
10819750000.0000,  23.3783,   1.8233,   1.1047,   0.0208
10822375000.0000,  23.4061,   1.8209,   1.1013,   0.0228
10825000000.0000,  23.4506,   1.8393,   1.1042,   0.0206
10827625000.0000,  23.4161,   1.8171,   1.1024,   0.0220
10830250000.0000,  23.4208,   1.8434,   1.1038,   0.0228
10832875000.0000,  23.3592,   1.8183,   1.1044,   0.0213
10835500000.0000,  23.3986,   1.8077,   1.1034,   0.0230
10838125000.0000,  23.4101,   1.8354,   1.1040,   0.0210
10840750000.0000,  23.3665,   1.8204,   1.1026,   0.0220
10843375000.0000,  23.4927,   1.8265,   1.1039,   0.0202
10846000000.0000,  23.4025,   1.7792,   1.1042,   0.0210
10848625000.0000,  23.3632,   1.8122,   1.1071,   0.0199
10851250000.0000,  23.4269,   1.7893,   1.1028,   0.0210
10853875000.0000,  23.3917,   1.8378,   1.1046,   0.0235
10856500000.0000,  23.3239,   1.8152,   1.1049,   0.0211
10859125000.0000,  23.3528,   1.7931,   1.1044,   0.0217
10861750000.0000,  23.4195,   1.7657,   1.1032,   0.0220
10864375000.0000,  23.3818,   1.8066,   1.1061,   0.0226
10867000000.0000,  23.3745,   1.7556,   1.1056,   0.0190
10869625000.0000,  23.4000,   1.7407,   1.1035,   0.0220
10872250000.0000,  23.3399,   1.7368,   1.1051,   0.0235
10874875000.0000,  23.2948,   1.7796,   1.1039,   0.0235
10877500000.0000,  23.3135,   1.7412,   1.1035,   0.0228
10880125000.0000,  23.3675,   1.7433,   1.1057,   0.0224
10882750000.0000,  23.3693,   1.7683,   1.1052,   0.0215
10885375000.0000,  23.3547,   1.7488,   1.1079,   0.0224
10888000000.0000,  23.3484,   1.7741,   1.1064,   0.0234
10890625000.0000,  23.3970,   1.7795,   1.1046,   0.0207
10893250000.0000,  23.3430,   1.7656,   1.1040,   0.0235
10895875000.0000,  23.3810,   1.7510,   1.1047,   0.0228
10898500000.0000,  23.3246,   1.8004,   1.1057,   0.0252
10901125000.0000,  23.3204,   1.7942,   1.1043,   0.0239
10903750000.0000,  23.3818,   1.7434,   1.1054,   0.0222
10906375000.0000,  23.3861,   1.7302,   1.1056,   0.0238
10909000000.0000,  23.3710,   1.7098,   1.1045,   0.0223
10911625000.0000,  23.3766,   1.7523,   1.1044,   0.0207
10914250000.0000,  23.3827,   1.7994,   1.1050,   0.0225
10916875000.0000,  23.3562,   1.7748,   1.1057,   0.0250
10919500000.0000,  23.3953,   1.7785,   1.1071,   0.0257
10922125000.0000,  23.3961,   1.7677,   1.1067,   0.0222
10924750000.0000,  23.3589,   1.7986,   1.1044,   0.0245
10927375000.0000,  23.3992,   1.7585,   1.1058,   0.0220
10930000000.0000,  23.3802,   1.7783,   1.1067,   0.0246
10932625000.0000,  23.3517,   1.7432,   1.1065,   0.0231
10935250000.0000,  23.3558,   1.8039,   1.1068,   0.0221
10937875000.0000,  23.2998,   1.7961,   1.1061,   0.0243
10940500000.0000,  23.4238,   1.7741,   1.1061,   0.0218
10943125000.0000,  23.3833,   1.8515,   1.1075,   0.0230
10945750000.0000,  23.3561,   1.7782,   1.1063,   0.0220
10948375000.0000,  23.3713,   1.7622,   1.1047,   0.0226
10951000000.0000,  23.4156,   1.8172,   1.1086,   0.0223
10953625000.0000,  23.3409,   1.7380,   1.1056,   0.0217
10956250000.0000,  23.2925,   1.7528,   1.1054,   0.0238
10958875000.0000,  23.3091,   1.7756,   1.1062,   0.0229
10961500000.0000,  23.3444,   1.8318,   1.1082,   0.0221
10964125000.0000,  23.3597,   1.8415,   1.1070,   0.0222
10966750000.0000,  23.3437,   1.7967,   1.1077,   0.0230
10969375000.0000,  23.3112,   1.7879,   1.1086,   0.0222
10972000000.0000,  23.3396,   1.8244,   1.1081,   0.0244
10974625000.0000,  23.3023,   1.7340,   1.1086,   0.0230
10977250000.0000,  23.3193,   1.8135,   1.1072,   0.0222
10979875000.0000,  23.2979,   1.7125,   1.1071,   0.0226
10982500000.0000,  23.3904,   1.7602,   1.1087,   0.0218
10985125000.0000,  23.3102,   1.8682,   1.1097,   0.0253
10987750000.0000,  23.3547,   1.7464,   1.1109,   0.0220
10990375000.0000,  23.2800,   1.7736,   1.1068,   0.0229
10993000000.0000,  23.3230,   1.7708,   1.1086,   0.0221
10995625000.0000,  23.2949,   1.8028,   1.1097,   0.0249
10998250000.0000,  23.3061,   1.7541,   1.1112,   0.0250
11000875000.0000,  23.3264,   1.7545,   1.1098,   0.0238
11003500000.0000,  23.3226,   1.7757,   1.1112,   0.0219
11006125000.0000,  23.2853,   1.8168,   1.1089,   0.0233
11008750000.0000,  23.3767,   1.7286,   1.1100,   0.0222
11011375000.0000,  23.3356,   1.7838,   1.1090,   0.0230
11014000000.0000,  23.3126,   1.7000,   1.1080,   0.0234
11016625000.0000,  23.3329,   1.7386,   1.1095,   0.0213
11019250000.0000,  23.3164,   1.7626,   1.1100,   0.0234
11021875000.0000,  23.2886,   1.8051,   1.1096,   0.0226
11024500000.0000,  23.3379,   1.7465,   1.1095,   0.0216
11027125000.0000,  23.3652,   1.7619,   1.1097,   0.0223
11029750000.0000,  23.3354,   1.7179,   1.1100,   0.0229
11032375000.0000,  23.2631,   1.7540,   1.1096,   0.0236
11035000000.0000,  23.3531,   1.7215,   1.1105,   0.0211
11037625000.0000,  23.3525,   1.7829,   1.1107,   0.0223
11040250000.0000,  23.4044,   1.7468,   1.1104,   0.0217
11042875000.0000,  23.3523,   1.8425,   1.1099,   0.0236
11045500000.0000,  23.3477,   1.7883,   1.1105,   0.0241
11048125000.0000,  23.3434,   1.7528,   1.1092,   0.0232
11050750000.0000,  23.3219,   1.7817,   1.1114,   0.0255
11053375000.0000,  23.3887,   1.7493,   1.1104,   0.0241
11056000000.0000,  23.3304,   1.6747,   1.1098,   0.0222
11058625000.0000,  23.3463,   1.7217,   1.1086,   0.0228
11061250000.0000,  23.3112,   1.7503,   1.1100,   0.0237
11063875000.0000,  23.3467,   1.7445,   1.1093,   0.0222
11066500000.0000,  23.3517,   1.7581,   1.1120,   0.0227
11069125000.0000,  23.3662,   1.7141,   1.1083,   0.0221
11071750000.0000,  23.3395,   1.7487,   1.1084,   0.0254
11074375000.0000,  23.3243,   1.7405,   1.1071,   0.0242
11077000000.0000,  23.3494,   1.7812,   1.1099,   0.0235
11079625000.0000,  23.3360,   1.7452,   1.1114,   0.0244
11082250000.0000,  23.3191,   1.7401,   1.1089,   0.0224
11084875000.0000,  23.3010,   1.7198,   1.1097,   0.0227
11087500000.0000,  23.3489,   1.6865,   1.1090,   0.0227
11090125000.0000,  23.3026,   1.7958,   1.1103,   0.0246
11092750000.0000,  23.3066,   1.7393,   1.1095,   0.0251
11095375000.0000,  23.2921,   1.7523,   1.1092,   0.0257
11098000000.0000,  23.2395,   1.7196,   1.1092,   0.0243
11100625000.0000,  23.3010,   1.6414,   1.1088,   0.0228
11103250000.0000,  23.3429,   1.7132,   1.1093,   0.0228
11105875000.0000,  23.2980,   1.8055,   1.1108,   0.0261
11108500000.0000,  23.2759,   1.6917,   1.1102,   0.0247
11111125000.0000,  23.2905,   1.7178,   1.1105,   0.0240
11113750000.0000,  23.2744,   1.7615,   1.1116,   0.0264
11116375000.0000,  23.2582,   1.7057,   1.1101,   0.0227
11119000000.0000,  23.2482,   1.7418,   1.1095,   0.0248
11121625000.0000,  23.3301,   1.7460,   1.1116,   0.0254
11124250000.0000,  23.2936,   1.7703,   1.1133,   0.0241
11126875000.0000,  23.2355,   1.7411,   1.1113,   0.0253
11129500000.0000,  23.3024,   1.7160,   1.1117,   0.0240
11132125000.0000,  23.2732,   1.7182,   1.1105,   0.0243
11134750000.0000,  23.2793,   1.8020,   1.1129,   0.0251
11137375000.0000,  23.2409,   1.8063,   1.1133,   0.0265
11140000000.0000,  23.2922,   1.7669,   1.1125,   0.0245
11142625000.0000,  23.2473,   1.7380,   1.1140,   0.0244
11145250000.0000,  23.2643,   1.7846,   1.1145,   0.0252
11147875000.0000,  23.2340,   1.7861,   1.1133,   0.0248
11150500000.0000,  23.2718,   1.8285,   1.1134,   0.0254
11153125000.0000,  23.2701,   1.7674,   1.1138,   0.0240
11155750000.0000,  23.2302,   1.7634,   1.1128,   0.0252
11158375000.0000,  23.2734,   1.7750,   1.1152,   0.0233
11161000000.0000,  23.2565,   1.7362,   1.1140,   0.0237
11163625000.0000,  23.2710,   1.7289,   1.1144,   0.0224
11166250000.0000,  23.2730,   1.8373,   1.1164,   0.0255
11168875000.0000,  23.2731,   1.8114,   1.1149,   0.0246
11171500000.0000,  23.2954,   1.7787,   1.1161,   0.0237
11174125000.0000,  23.2033,   1.7429,   1.1142,   0.0252
11176750000.0000,  23.3216,   1.7912,   1.1166,   0.0244
11179375000.0000,  23.2936,   1.7077,   1.1164,   0.0235
11182000000.0000,  23.2295,   1.7480,   1.1175,   0.0247
11184625000.0000,  23.2062,   1.7445,   1.1175,   0.0248
11187250000.0000,  23.3244,   1.7596,   1.1170,   0.0229
11189875000.0000,  23.2936,   1.7773,   1.1164,   0.0237
11192500000.0000,  23.3033,   1.7462,   1.1162,   0.0245
11195125000.0000,  23.3207,   1.7704,   1.1177,   0.0245
11197750000.0000,  23.2813,   1.7565,   1.1176,   0.0245
11200375000.0000,  23.2793,   1.7840,   1.1171,   0.0245
11203000000.0000,  23.2690,   1.7223,   1.1151,   0.0256
11205625000.0000,  23.3191,   1.7359,   1.1157,   0.0250
11208250000.0000,  23.3870,   1.6365,   1.1146,   0.0233
11210875000.0000,  23.3519,   1.8108,   1.1153,   0.0255
11213500000.0000,  23.2611,   1.7111,   1.1159,   0.0245
11216125000.0000,  23.2515,   1.7514,   1.1154,   0.0244
11218750000.0000,  23.3348,   1.8189,   1.1166,   0.0251
11221375000.0000,  23.3127,   1.7851,   1.1162,   0.0241
11224000000.0000,  23.3306,   1.8109,   1.1173,   0.0250
11226625000.0000,  23.2893,   1.7621,   1.1154,   0.0256
11229250000.0000,  23.3115,   1.7885,   1.1177,   0.0260
11231875000.0000,  23.2996,   1.7981,   1.1165,   0.0259
11234500000.0000,  23.3149,   1.8096,   1.1162,   0.0259
11237125000.0000,  23.2670,   1.7087,   1.1157,   0.0245
11239750000.0000,  23.3745,   1.7335,   1.1159,   0.0258
11242375000.0000,  23.2516,   1.7744,   1.1151,   0.0264
11245000000.0000,  23.2985,   1.7824,   1.1159,   0.0239
11247625000.0000,  23.3272,   1.7421,   1.1136,   0.0257
11250250000.0000,  23.3268,   1.7558,   1.1158,   0.0244
11252875000.0000,  23.3419,   1.7337,   1.1146,   0.0247
11255500000.0000,  23.3356,   1.7620,   1.1164,   0.0260
11258125000.0000,  23.2628,   1.7461,   1.1166,   0.0243
11260750000.0000,  23.3347,   1.7750,   1.1153,   0.0233
11263375000.0000,  23.2707,   1.7228,   1.1153,   0.0247
11266000000.0000,  23.2775,   1.8118,   1.1168,   0.0256
11268625000.0000,  23.2555,   1.7320,   1.1133,   0.0240
11271250000.0000,  23.2310,   1.7680,   1.1176,   0.0247
11273875000.0000,  23.2732,   1.7918,   1.1177,   0.0253
11276500000.0000,  23.2392,   1.7596,   1.1173,   0.0261
11279125000.0000,  23.2381,   1.8235,   1.1171,   0.0281
11281750000.0000,  23.1843,   1.8053,   1.1157,   0.0278
11284375000.0000,  23.2416,   1.8268,   1.1173,   0.0270
11287000000.0000,  23.1921,   1.8156,   1.1178,   0.0266
11289625000.0000,  23.1853,   1.7577,   1.1167,   0.0259
11292250000.0000,  23.1895,   1.8090,   1.1180,   0.0271
11294875000.0000,  23.1883,   1.8537,   1.1205,   0.0262
11297500000.0000,  23.2079,   1.6909,   1.1162,   0.0259
11300125000.0000,  23.2065,   1.7340,   1.1182,   0.0260
11302750000.0000,  23.2199,   1.8064,   1.1184,   0.0258
11305375000.0000,  23.1549,   1.7308,   1.1185,   0.0254
11308000000.0000,  23.1636,   1.7743,   1.1177,   0.0272
11310625000.0000,  23.1454,   1.7692,   1.1202,   0.0266
11313250000.0000,  23.2322,   1.7661,   1.1187,   0.0263
11315875000.0000,  23.2364,   1.7922,   1.1195,   0.0263
11318500000.0000,  23.2251,   1.7410,   1.1201,   0.0252
11321125000.0000,  23.2675,   1.7817,   1.1192,   0.0266
11323750000.0000,  23.2077,   1.7565,   1.1203,   0.0260
11326375000.0000,  23.2547,   1.7485,   1.1189,   0.0267
11329000000.0000,  23.1783,   1.7545,   1.1192,   0.0276
11331625000.0000,  23.2071,   1.7884,   1.1208,   0.0261
11334250000.0000,  23.2276,   1.7376,   1.1192,   0.0264
11336875000.0000,  23.2160,   1.7752,   1.1194,   0.0263
11339500000.0000,  23.2764,   1.7825,   1.1200,   0.0267
11342125000.0000,  23.2195,   1.8143,   1.1214,   0.0265
11344750000.0000,  23.2709,   1.7968,   1.1192,   0.0261
11347375000.0000,  23.2450,   1.8448,   1.1204,   0.0270
11350000000.0000,  23.2245,   1.7481,   1.1207,   0.0276
11352625000.0000,  23.2773,   1.8031,   1.1193,   0.0263
11355250000.0000,  23.2700,   1.7929,   1.1200,   0.0261
11357875000.0000,  23.2465,   1.7774,   1.1197,   0.0259
11360500000.0000,  23.2542,   1.8434,   1.1217,   0.0272
11363125000.0000,  23.2467,   1.7871,   1.1192,   0.0252
11365750000.0000,  23.2017,   1.7481,   1.1200,   0.0255
11368375000.0000,  23.2408,   1.7878,   1.1215,   0.0249
11371000000.0000,  23.2617,   1.8001,   1.1206,   0.0257
11373625000.0000,  23.2183,   1.8393,   1.1206,   0.0267
11376250000.0000,  23.2455,   1.7825,   1.1207,   0.0266
11378875000.0000,  23.3110,   1.7657,   1.1209,   0.0251
11381500000.0000,  23.2831,   1.7939,   1.1211,   0.0257
11384125000.0000,  23.3233,   1.7769,   1.1205,   0.0249
11386750000.0000,  23.2823,   1.8240,   1.1215,   0.0248
11389375000.0000,  23.2662,   1.7252,   1.1200,   0.0263
11392000000.0000,  23.2312,   1.6882,   1.1188,   0.0283
11394625000.0000,  23.2304,   1.7672,   1.1217,   0.0264
11397250000.0000,  23.2166,   1.7403,   1.1216,   0.0254
11399875000.0000,  23.2059,   1.7960,   1.1217,   0.0260
11402500000.0000,  23.2325,   1.7603,   1.1209,   0.0271
11405125000.0000,  23.1982,   1.8035,   1.1207,   0.0285
11407750000.0000,  23.2159,   1.7391,   1.1218,   0.0274
11410375000.0000,  23.2113,   1.8614,   1.1221,   0.0277
11413000000.0000,  23.2688,   1.7548,   1.1222,   0.0262
11415625000.0000,  23.2465,   1.7988,   1.1228,   0.0277
11418250000.0000,  23.2692,   1.8177,   1.1213,   0.0262
11420875000.0000,  23.2278,   1.8246,   1.1220,   0.0288
11423500000.0000,  23.2467,   1.8732,   1.1252,   0.0271
11426125000.0000,  23.2100,   1.8265,   1.1228,   0.0277
11428750000.0000,  23.1993,   1.8502,   1.1231,   0.0267
11431375000.0000,  23.1937,   1.8856,   1.1241,   0.0277
11434000000.0000,  23.2381,   1.8322,   1.1242,   0.0276
11436625000.0000,  23.2496,   1.8593,   1.1230,   0.0268
11439250000.0000,  23.1892,   1.8628,   1.1245,   0.0268
11441875000.0000,  23.1810,   1.8803,   1.1250,   0.0286
11444500000.0000,  23.1413,   1.8943,   1.1233,   0.0287
11447125000.0000,  23.1171,   1.8475,   1.1241,   0.0275
11449750000.0000,  23.1667,   1.8197,   1.1229,   0.0280
11452375000.0000,  23.1202,   1.8256,   1.1242,   0.0279
11455000000.0000,  23.1785,   1.8606,   1.1220,   0.0255
11457625000.0000,  23.1888,   1.8911,   1.1244,   0.0281
11460250000.0000,  23.2036,   1.8494,   1.1229,   0.0280
11462875000.0000,  23.1818,   1.8704,   1.1243,   0.0286
11465500000.0000,  23.1609,   1.7915,   1.1227,   0.0268
11468125000.0000,  23.1961,   1.8397,   1.1243,   0.0282
11470750000.0000,  23.1468,   1.8940,   1.1250,   0.0273
11473375000.0000,  23.1383,   1.9016,   1.1255,   0.0288
11476000000.0000,  23.1957,   1.8616,   1.1241,   0.0287
11478625000.0000,  23.0926,   1.8614,   1.1257,   0.0281
11481250000.0000,  23.1760,   1.8523,   1.1249,   0.0279
11483875000.0000,  23.2144,   1.8287,   1.1255,   0.0267
11486500000.0000,  23.1359,   1.9247,   1.1259,   0.0274
11489125000.0000,  23.1732,   1.8888,   1.1251,   0.0277
11491750000.0000,  23.1569,   1.8781,   1.1273,   0.0283
11494375000.0000,  23.2090,   1.8257,   1.1244,   0.0268
11497000000.0000,  23.1707,   1.8828,   1.1258,   0.0274
11499625000.0000,  23.1816,   1.9160,   1.1257,   0.0283
11502250000.0000,  23.1576,   1.8286,   1.1258,   0.0290
11504875000.0000,  23.1680,   1.8800,   1.1254,   0.0292
11507500000.0000,  23.1814,   1.7809,   1.1247,   0.0286
11510125000.0000,  23.2132,   1.8038,   1.1251,   0.0276
11512750000.0000,  23.1698,   1.8870,   1.1259,   0.0281
11515375000.0000,  23.1533,   1.8538,   1.1255,   0.0286
11518000000.0000,  23.1155,   1.8544,   1.1239,   0.0296
11520625000.0000,  23.1430,   1.9285,   1.1264,   0.0298
11523250000.0000,  23.1673,   1.8978,   1.1276,   0.0281
11525875000.0000,  23.1709,   1.8910,   1.1268,   0.0285
11528500000.0000,  23.2243,   1.8882,   1.1255,   0.0274
11531125000.0000,  23.1865,   1.8737,   1.1255,   0.0273
11533750000.0000,  23.1661,   1.8790,   1.1258,   0.0285
11536375000.0000,  23.0860,   1.8297,   1.1252,   0.0294
11539000000.0000,  23.1346,   1.8426,   1.1267,   0.0281
11541625000.0000,  23.0924,   1.8911,   1.1267,   0.0293
11544250000.0000,  23.0984,   1.8670,   1.1261,   0.0282
11546875000.0000,  23.1204,   1.8887,   1.1270,   0.0291
11549500000.0000,  23.1639,   1.8161,   1.1252,   0.0275
11552125000.0000,  23.1429,   1.8630,   1.1270,   0.0283
11554750000.0000,  23.2344,   1.8987,   1.1286,   0.0274
11557375000.0000,  23.1097,   1.8984,   1.1281,   0.0279
11560000000.0000,  23.1521,   1.8826,   1.1273,   0.0282
11562625000.0000,  23.1390,   1.8638,   1.1274,   0.0289
11565250000.0000,  23.1218,   1.8844,   1.1266,   0.0282
11567875000.0000,  23.0983,   1.9406,   1.1274,   0.0277
11570500000.0000,  23.0851,   1.8631,   1.1269,   0.0290
11573125000.0000,  23.1387,   1.8499,   1.1277,   0.0279
11575750000.0000,  23.1391,   1.9031,   1.1277,   0.0280
11578375000.0000,  23.0881,   1.9636,   1.1291,   0.0292
11581000000.0000,  23.0728,   1.9063,   1.1302,   0.0300
11583625000.0000,  23.0427,   1.8769,   1.1303,   0.0292
11586250000.0000,  23.0321,   1.9104,   1.1296,   0.0294
